Growth_phase,Strain,Length_px,Length
earlylog,ftsZ2,16.552946,2.207059467
earlylog,ftsZ2,140.35669,18.71422533
earlylog,ftsZ2,204.12006,27.216008
earlylog,ftsZ2,74.10803,9.881070667
earlylog,ftsZ2,65.192024,8.692269867
earlylog,ftsZ2,131.02672,17.47022933
earlylog,ftsZ2,194.09534,25.87937867
earlylog,ftsZ2,37.65634,5.020845333
earlylog,ftsZ2,108.37435,14.44991333
earlylog,ftsZ2,41.109608,5.481281067
earlylog,ftsZ2,41.340054,5.5120072
earlylog,ftsZ2,178.02528,23.736704
earlylog,ftsZ2,27.294687,3.6392916
earlylog,ftsZ2,133.84319,17.84575867
earlylog,ftsZ2,179.01117,23.868156
earlylog,ftsZ2,29.15476,3.887301333
earlylog,ftsZ2,141.1524,18.82032
earlylog,ftsZ2,76.2168,10.16224
earlylog,ftsZ2,124.47088,16.59611733
earlylog,ftsZ2,39.849716,5.313295467
earlylog,ftsZ2,106.06602,14.142136
earlylog,ftsZ2,77.987175,10.39829
earlylog,ftsZ2,307.52237,41.00298267
earlylog,ftsZ2,34.525352,4.603380267
earlylog,ftsZ2,119.60351,15.94713467
earlylog,ftsZ2,58.549126,7.806550133
earlylog,ftsZ2,49.648766,6.619835467
earlylog,ftsZ2,94.873604,12.64981387
earlylog,ftsZ2,38.470768,5.129435733
earlylog,ftsZ2,154.57361,20.60981467
earlylog,ftsZ2,52.392746,6.985699467
earlylog,ftsZ2,171.96802,22.92906933
earlylog,ftsZ2,98.0816,13.07754667
earlylog,ftsZ2,300.13663,40.01821733
earlylog,ftsZ2,83.677956,11.1570608
earlylog,ftsZ2,52.49762,6.999682667
earlylog,ftsZ2,65.78754,8.771672
earlylog,ftsZ2,60.033325,8.004443333
earlylog,ftsZ2,60.876926,8.116923467
earlylog,ftsZ2,40.60788,5.414384
earlylog,ftsZ2,263.5773,35.14364
earlylog,ftsZ2,125.71794,16.762392
earlylog,ftsZ2,174.95714,23.32761867
earlylog,ftsZ2,133.06013,17.74135067
earlylog,ftsZ2,85.146935,11.35292467
earlylog,ftsZ2,53.75872,7.167829333
earlylog,ftsZ2,226.31836,30.17578133
earlylog,ftsZ2,57.72348,7.696464
earlylog,ftsZ2,230.05434,30.673912
earlylog,ftsZ2,38.013157,5.068420933
earlylog,ftsZ2,147.76332,19.701776
earlylog,ftsZ2,70.837845,9.445046
earlylog,ftsZ2,182.98088,24.39745067
earlylog,ftsZ2,23.769728,3.169297067
earlylog,ftsZ2,28.442924,3.792389867
earlylog,ftsZ2,150.13661,20.01821467
earlylog,ftsZ2,154.69324,20.62576533
earlylog,ftsZ2,69.18092,9.224122667
earlylog,ftsZ2,44.553337,5.940444933
earlylog,ftsZ2,105.47511,14.063348
earlylog,ftsZ2,72.11102,9.614802667
earlylog,ftsZ2,333.0976,44.41301333
earlylog,ftsZ2,56.568542,7.542472267
earlylog,ftsZ2,71.11962,9.482616
earlylog,ftsZ2,229.45587,30.594116
earlylog,ftsZ2,176.08237,23.47764933
earlylog,ftsZ2,36.67424,4.889898667
earlylog,ftsZ2,18.439089,2.4585452
earlylog,ftsZ2,16.124516,2.149935467
earlylog,ftsZ2,71.55418,9.540557333
earlylog,ftsZ2,289.15393,38.55385733
earlylog,ftsZ2,73.545906,9.8061208
earlylog,ftsZ2,176.02557,23.470076
earlylog,ftsZ2,388.58975,51.81196667
earlylog,ftsZ2,231.35254,30.84700533
earlylog,ftsZ2,12.806249,1.707499867
earlylog,ftsZ2,29.832869,3.977715867
earlylog,ftsZ2,67.18631,8.958174667
earlylog,ftsZ2,25.317978,3.3757304
earlylog,ftsZ2,150.13661,20.01821467
earlylog,ftsZ2,74.02702,9.870269333
earlylog,ftsZ2,46.615448,6.215393067
earlylog,ftsZ2,57.48913,7.665217333
earlylog,ftsZ2,35.69314,4.759085333
earlylog,ftsZ2,333.5416,44.47221333
earlylog,ftsZ2,142.04225,18.93896667
earlylog,ftsZ2,58.0517,7.740226667
earlylog,ftsZ2,71.867935,9.582391333
earlylog,ftsZ2,171.05847,22.807796
earlylog,ftsZ2,35.510563,4.734741733
earlylog,ftsZ2,26.476404,3.5301872
earlylog,ftsZ2,26.683329,3.5577772
earlylog,ftsZ2,63.505905,8.467454
earlylog,ftsZ2,102.396286,13.65283813
earlylog,ftsZ2,49.819675,6.642623333
earlylog,ftsZ2,67.601776,9.013570133
earlylog,ftsZ2,150.33296,20.04439467
earlylog,ftsZ2,251.78165,33.57088667
earlylog,ftsZ2,30.805843,4.107445733
earlylog,ftsZ2,34.20526,4.560701333
earlylog,ftsZ2,188.40382,25.12050933
earlylog,ftsZ2,16.552946,2.207059467
earlylog,ftsZ2,44.922153,5.9896204
earlylog,ftsZ2,109.88175,14.6509
earlylog,ftsZ2,163.04907,21.739876
earlylog,ftsZ2,33.61547,4.482062667
earlylog,ftsZ2,122.1147,16.28196
earlylog,ftsZ2,27.856777,3.714236933
earlylog,ftsZ2,137.80058,18.37341067
earlylog,ftsZ2,196.78668,26.238224
earlylog,ftsZ2,269.13565,35.88475333
earlylog,ftsZ2,58,7.733333333
earlylog,ftsZ2,53.25411,7.100548
earlylog,ftsZ2,137.53545,18.33806
earlylog,ftsZ2,290.90378,38.78717067
earlylog,ftsZ2,35.22783,4.697044
earlylog,ftsZ2,195.82901,26.11053467
earlylog,ftsZ2,91.09336,12.14578133
earlylog,ftsZ2,29.410883,3.921451067
earlylog,ftsZ2,32.01562,4.268749333
earlylog,ftsZ2,123.2396,16.43194667
earlylog,ftsZ2,26.476404,3.5301872
earlylog,ftsZ2,85.146935,11.35292467
earlylog,ftsZ2,68.30813,9.107750667
earlylog,ftsZ2,132.63861,17.685148
earlylog,ftsZ2,21.84033,2.912044
earlylog,ftsZ2,75.026665,10.00355533
earlylog,ftsZ2,73.061615,9.741548667
earlylog,ftsZ2,21.213203,2.828427067
earlylog,ftsZ2,37.215588,4.9620784
earlylog,ftsZ2,75.690155,10.09202067
earlylog,ftsZ2,328.8039,43.84052
earlylog,ftsZ2,193.94072,25.85876267
earlylog,ftsZ2,45.310043,6.041339067
earlylog,ftsZ2,49.0306,6.537413333
earlylog,ftsZ2,28.160255,3.754700667
earlylog,ftsZ2,136.40015,18.18668667
earlylog,ftsZ2,91.214035,12.16187133
earlylog,ftsZ2,83.48653,11.13153733
earlylog,ftsZ2,49.648766,6.619835467
earlylog,ftsZ2,109.65856,14.62114133
earlylog,ftsZ2,106.60675,14.21423333
earlylog,ftsZ2,95.131485,12.684198
earlylog,ftsZ2,31.257,4.1676
earlylog,ftsZ2,47.539455,6.338594
earlylog,ftsZ2,150.6154,20.08205333
earlylog,ftsZ2,39.623226,5.2830968
earlylog,ftsZ2,43.011627,5.7348836
earlylog,ftsZ2,48.02083,6.402777333
earlylog,ftsZ2,68.68042,9.157389333
earlylog,ftsZ2,59.48109,7.930812
earlylog,ftsZ2,110.29053,14.705404
earlylog,ftsZ2,39.45884,5.261178667
earlylog,ftsZ2,41.231056,5.497474133
earlylog,ftsZ2,41.59327,5.545769333
earlylog,ftsZ2,31.780497,4.2373996
earlylog,ftsZ2,39.45884,5.261178667
earlylog,ftsZ2,59.36329,7.915105333
earlylog,ftsZ2,72.11102,9.614802667
earlylog,ftsZ2,44.14748,5.886330667
earlylog,ftsZ2,163.89326,21.85243467
earlylog,ftsZ2,51.62364,6.883152
earlylog,ftsZ2,46.32494,6.176658667
earlylog,ftsZ2,48.76474,6.501965333
earlylog,ftsZ2,34.20526,4.560701333
earlylog,ftsZ2,207.04106,27.60547467
earlylog,ftsZ2,112.60551,15.014068
earlylog,ftsZ2,56.044624,7.472616533
earlylog,ftsZ2,64.195015,8.559335333
earlylog,ftsZ2,66.94027,8.925369333
earlylog,ftsZ2,20.396078,2.719477067
earlylog,ftsZ2,26.925823,3.590109733
earlylog,ftsZ2,92.19544,12.29272533
earlylog,ftsZ2,43.185646,5.758086133
earlylog,ftsZ2,115.48593,15.398124
earlylog,ftsZ2,126.57014,16.87601867
earlylog,ftsZ2,36.345562,4.846074933
earlylog,ftsZ2,201.55644,26.874192
earlylog,ftsZ2,199.33138,26.57751733
earlylog,ftsZ2,70.83079,9.444105333
earlylog,ftsZ2,48.76474,6.501965333
earlylog,ftsZ2,36.221542,4.829538933
earlylog,ftsZ2,58.5235,7.803133333
earlylog,ftsZ2,80.77747,10.77032933
earlylog,ftsZ2,178.5077,23.80102667
earlylog,ftsZ2,84.05355,11.20714
earlylog,ftsZ2,43.416588,5.7888784
earlylog,ftsZ2,17.720045,2.362672667
earlylog,ftsZ2,217.97476,29.06330133
earlylog,ftsZ2,74.54529,9.939372
earlylog,ftsZ2,26.076809,3.476907867
earlylog,ftsZ2,71.063354,9.475113867
earlylog,ftsZ2,142.22517,18.963356
earlylog,ftsZ2,70.93659,9.458212
earlylog,ftsZ2,91.78235,12.23764667
earlylog,ftsZ2,41.4367,5.524893333
earlylog,ftsZ2,34.525352,4.603380267
earlylog,ftsZ2,61.39218,8.185624
earlylog,ftsZ2,70.77429,9.436572
earlylog,ftsZ2,83.737686,11.1650248
earlylog,ftsZ2,29.529646,3.937286133
earlylog,ftsZ2,156.69716,20.89295467
earlylog,ftsZ2,152.20053,20.293404
earlylog,ftsZ2,67.18631,8.958174667
earlylog,ftsZ2,378.30807,50.441076
earlylog,ftsZ2,19.924858,2.656647733
earlylog,ftsZ2,22.825424,3.043389867
earlylog,ftsZ2,18.681541,2.490872133
earlylog,ftsZ2,70.60453,9.413937333
earlylog,ftsZ2,114.982605,15.331014
earlylog,ftsZ2,48.30114,6.440152
earlylog,ftsZ2,32.38827,4.318436
earlylog,ftsZ2,26.24881,3.499841333
earlylog,ftsZ2,20.396078,2.719477067
earlylog,ftsZ2,42.296574,5.6395432
earlylog,ftsZ2,40.4475,5.393
earlylog,ftsZ2,62.801273,8.373503067
earlylog,ftsZ2,55.362442,7.381658933
earlylog,ftsZ2,46.52956,6.203941333
earlylog,ftsZ2,132.60844,17.68112533
earlylog,ftsZ2,13.601471,1.813529467
earlylog,ftsZ2,109.38464,14.58461867
earlylog,ftsZ2,236.10379,31.48050533
earlylog,ftsZ2,210.05951,28.00793467
earlylog,ftsZ2,53.935146,7.1913528
earlylog,ftsZ2,63.28507,8.438009333
earlylog,ftsZ2,78.39005,10.45200667
earlylog,ftsZ2,51.41984,6.855978667
earlylog,ftsZ2,18.973665,2.529822
earlylog,ftsZ2,85.72631,11.43017467
earlylog,ftsZ2,67.41662,8.988882667
earlylog,ftsZ2,137.67352,18.35646933
earlylog,ftsZ2,173.90227,23.18696933
earlylog,ftsZ2,30.594116,4.079215467
earlylog,ftsZ2,76.321686,10.1762248
earlylog,ftsZ2,28.635643,3.818085733
earlylog,ftsZ2,20.615528,2.748737067
earlylog,ftsZ2,149.1107,19.88142667
earlylog,ftsZ2,48.8467,6.512893333
earlylog,ftsZ2,67.911705,9.054894
earlylog,ftsZ2,22.803509,3.040467867
earlylog,ftsZ2,65.11528,8.682037333
earlylog,ftsZ2,317.9261,42.39014667
earlylog,ftsZ2,46.389652,6.185286933
earlylog,ftsZ2,81.21576,10.828768
earlylog,ftsZ2,167.19151,22.29220133
earlylog,ftsZ2,26,3.466666667
earlylog,ftsZ2,315.06982,42.00930933
earlylog,ftsZ2,83.21658,11.095544
earlylog,ftsZ2,39.698868,5.2931824
earlylog,ftsZ2,305.7728,40.76970667
earlylog,ftsZ2,111.0045,14.8006
earlylog,ftsZ2,119.753914,15.96718853
earlylog,ftsZ2,36.05551,4.807401333
earlylog,ftsZ2,43.737854,5.831713867
earlylog,ftsZ2,34.669872,4.6226496
earlylog,ftsZ2,41.303753,5.507167067
earlylog,ftsZ2,205.24376,27.36583467
earlylog,ftsZ2,30.265491,4.0353988
earlylog,ftsZ2,75.18643,10.02485733
earlylog,ftsZ2,41.4367,5.524893333
earlylog,ftsZ2,141.12761,18.81701467
earlylog,ftsZ2,152.3975,20.31966667
earlylog,ftsZ2,64.40497,8.587329333
earlylog,ftsZ2,37.12142,4.949522667
earlylog,ftsZ2,47.518417,6.335788933
earlylog,ftsZ2,65.734314,8.7645752
earlylog,ftsZ2,18.248287,2.433104933
earlylog,ftsZ2,135.07405,18.00987333
earlylog,ftsZ2,123.69317,16.49242267
earlylog,ftsZ2,78.77182,10.50290933
earlylog,ftsZ2,74.8131,9.97508
earlylog,ftsZ2,173.11845,23.08246
earlylog,ftsZ2,92.309265,12.307902
earlylog,ftsZ2,104.78549,13.97139867
earlylog,ftsZ2,97.50897,13.001196
earlylog,ftsZ2,73.78347,9.837796
earlylog,ftsZ2,41.773197,5.5697596
earlylog,ftsZ2,218.08255,29.07767333
earlylog,ftsZ2,23.853722,3.180496267
earlylog,ftsZ2,16.27882,2.170509333
earlylog,ftsZ2,14.3178215,1.909042867
earlylog,ftsZ2,52.611786,7.0149048
earlylog,ftsZ2,72.94518,9.726024
earlylog,ftsZ2,56.302753,7.507033733
earlylog,ftsZ2,53.851646,7.180219467
earlylog,ftsZ2,63.15061,8.420081333
earlylog,ftsZ2,59.933296,7.991106133
earlylog,ftsZ2,78.77182,10.50290933
earlylog,ftsZ2,17.262676,2.301690133
earlylog,ftsZ2,71.17584,9.490112
earlylog,ftsZ2,125.53884,16.738512
earlylog,ftsZ2,173.64908,23.15321067
earlylog,ftsZ2,115.52056,15.40274133
earlylog,ftsZ2,174.56232,23.274976
earlylog,ftsZ2,117.68602,15.69146933
earlylog,ftsZ2,289.4564,38.59418667
earlylog,ftsZ2,90.55385,12.07384667
earlylog,ftsZ2,28.284271,3.771236133
earlylog,ftsZ2,114.07015,15.20935333
earlylog,ftsZ2,19.416489,2.5888652
earlylog,ftsZ2,75.70998,10.094664
earlylog,ftsZ2,45.54119,6.072158667
earlylog,ftsZ2,116.9145,15.5886
earlylog,ftsZ2,61.073727,8.1431636
earlylog,ftsZ2,27.202942,3.627058933
earlylog,ftsZ2,47.853943,6.380525733
earlylog,ftsZ2,60.074955,8.009994
earlylog,ftsZ2,41.109608,5.481281067
earlylog,ftsZ2,48.373547,6.449806267
earlylog,ftsZ2,28.84441,3.845921333
earlylog,ftsZ2,31.622776,4.216370133
earlylog,ftsZ2,39.319206,5.2425608
earlylog,ftsZ2,114.56003,15.27467067
earlylog,ftsZ2,29.832869,3.977715867
earlylog,ftsZ2,144.83784,19.311712
earlylog,ftsZ2,95.27329,12.70310533
earlylog,ftsZ2,17.720045,2.362672667
earlylog,ftsZ2,337.77063,45.036084
earlylog,ftsZ2,37.64306,5.019074667
earlylog,ftsZ2,100.31949,13.375932
earlylog,ftsZ2,62.201286,8.2935048
earlylog,ftsZ2,70.61161,9.414881333
earlylog,ftsZ2,27.294687,3.6392916
earlylog,ftsZ2,15.811388,2.108185067
earlylog,ftsZ2,237.74146,31.69886133
earlylog,ftsZ2,62.1289,8.283853333
earlylog,ftsZ2,117.923706,15.7231608
earlylog,ftsZ2,56.0803,7.477373333
earlylog,ftsZ2,101.04455,13.47260667
earlylog,ftsZ2,190.43372,25.39116267
earlylog,ftsZ2,250.45958,33.39461067
earlylog,ftsZ2,138.24615,18.43282
earlylog,ftsZ2,15.524175,2.06989
earlylog,ftsZ2,37.48333,4.997777333
earlylog,ftsZ2,98.03061,13.070748
earlylog,ftsZ2,111.503365,14.86711533
earlylog,ftsZ2,156.38734,20.85164533
earlylog,ftsZ2,70.40597,9.387462667
earlylog,ftsZ2,186.52614,24.870152
earlylog,ftsZ2,33.955853,4.527447067
earlylog,ftsZ2,53.75872,7.167829333
earlylog,ftsZ2,58.463665,7.795155333
earlylog,ftsZ2,218.19487,29.09264933
earlylog,ftsZ2,61.77378,8.236504
earlylog,ftsZ2,45.17743,6.023657333
earlylog,ftsZ2,304.77042,40.636056
earlylog,ftsZ2,56.727417,7.5636556
earlylog,ftsZ2,68.007355,9.067647333
earlylog,ftsZ2,15.297058,2.039607733
earlylog,ftsZ2,28.284271,3.771236133
earlylog,ftsZ2,25.317978,3.3757304
earlylog,ftsZ2,309.61267,41.28168933
earlylog,ftsZ2,330.10605,44.01414
earlylog,ftsZ2,120.4201,16.05601333
earlylog,ftsZ2,26,3.466666667
earlylog,ftsZ2,41.880783,5.5841044
earlylog,ftsZ2,36.878178,4.9170904
earlylog,ftsZ2,262.68802,35.02506933
earlylog,ftsZ2,20.808653,2.774487067
earlylog,ftsZ2,80.77747,10.77032933
earlylog,ftsZ2,198.70833,26.494444
earlylog,ftsZ2,82.38932,10.98524267
earlylog,ftsZ2,146.65947,19.554596
earlylog,ftsZ2,48.08326,6.411101333
earlylog,ftsZ2,77.47257,10.329676
earlylog,ftsZ2,141.20906,18.82787467
earlylog,ftsZ2,52.086468,6.9448624
earlylog,ftsZ2,71.063354,9.475113867
earlylog,ftsZ2,271.9191,36.25588
earlylog,ftsZ2,24.5153,3.268706667
earlylog,ftsZ2,25.96151,3.461534667
earlylog,ftsZ2,75.31268,10.04169067
earlylog,ftsZ2,33.955853,4.527447067
earlylog,ftsZ2,216.66795,28.88906
earlylog,ftsZ2,31.144823,4.152643067
earlylog,ftsZ2,22.803509,3.040467867
earlylog,ftsZ2,43.462627,5.795016933
earlylog,ftsZ2,91.787796,12.2383728
earlylog,ftsZ2,186.03763,24.80501733
earlylog,ftsZ2,85,11.33333333
earlylog,ftsZ2,52.40229,6.986972
earlylog,ftsZ2,17.20465,2.293953333
earlylog,ftsZ2,59.413803,7.9218404
earlylog,ftsZ2,251.0976,33.47968
earlylog,ftsZ2,58.549126,7.806550133
earlylog,ftsZ2,53.235325,7.098043333
earlylog,ftsZ2,282.87454,37.71660533
earlylog,ftsZ2,101.65137,13.553516
earlylog,ftsZ2,127.88276,17.05103467
earlylog,ftsZ2,233.69424,31.159232
earlylog,ftsZ2,42.201897,5.6269196
earlylog,ftsZ2,112.720894,15.02945253
earlylog,ftsZ2,24.41311,3.255081333
earlylog,ftsZ2,19.697716,2.626362133
earlylog,ftsZ2,154.31462,20.57528267
earlylog,ftsZ2,61.13101,8.150801333
earlylog,ftsZ2,74.330345,9.910712667
earlylog,ftsZ2,69.63476,9.284634667
earlylog,ftsZ2,103.16007,13.754676
earlylog,ftsZ2,158.23085,21.09744667
earlylog,ftsZ2,39.92493,5.323324
earlylog,ftsZ2,56.293873,7.505849733
earlylog,ftsZ2,47.127487,6.283664933
earlylog,ftsZ2,59.64059,7.952078667
earlylog,ftsZ2,174.39323,23.25243067
earlylog,ftsZ2,160.82289,21.443052
earlylog,ftsZ2,193.68532,25.82470933
earlylog,ftsZ2,170.83618,22.77815733
earlylog,ftsZ2,82.68011,11.02401467
earlylog,ftsZ2,132.00378,17.600504
earlylog,ftsZ2,64.00781,8.534374667
earlylog,ftsZ2,92.0489,12.27318667
earlylog,ura3,57.68882,7.691842667
earlylog,ura3,75.29276,10.03903467
earlylog,ura3,33.105892,4.414118933
earlylog,ura3,42.154476,5.6205968
earlylog,ura3,24.5153,3.268706667
earlylog,ura3,26.076809,3.476907867
earlylog,ura3,46.615448,6.215393067
earlylog,ura3,42.190044,5.6253392
earlylog,ura3,134.73679,17.96490533
earlylog,ura3,40.853397,5.4471196
earlylog,ura3,34.88553,4.651404
earlylog,ura3,32.24903,4.299870667
earlylog,ura3,22.472204,2.996293867
earlylog,ura3,54.20332,7.227109333
earlylog,ura3,27.856777,3.714236933
earlylog,ura3,33.12099,4.416132
earlylog,ura3,36.891735,4.918898
earlylog,ura3,38.600517,5.1467356
earlylog,ura3,28.635643,3.818085733
earlylog,ura3,37.107952,4.947726933
earlylog,ura3,50.159744,6.687965867
earlylog,ura3,52.554733,7.007297733
earlylog,ura3,49.47727,6.596969333
earlylog,ura3,33.24154,4.432205333
earlylog,ura3,42.154476,5.6205968
earlylog,ura3,32.140316,4.285375467
earlylog,ura3,65.36819,8.715758667
earlylog,ura3,43.68066,5.824088
earlylog,ura3,62.201286,8.2935048
earlylog,ura3,35.846897,4.779586267
earlylog,ura3,52.392746,6.985699467
earlylog,ura3,42.296574,5.6395432
earlylog,ura3,21.954498,2.9272664
earlylog,ura3,37.336308,4.9781744
earlylog,ura3,27.45906,3.661208
earlylog,ura3,128.7012,17.16016
earlylog,ura3,48.507732,6.4676976
earlylog,ura3,43.829212,5.843894933
earlylog,ura3,132.27623,17.63683067
earlylog,ura3,109.22454,14.563272
earlylog,ura3,24.738634,3.298484533
earlylog,ura3,31.04835,4.13978
earlylog,ura3,44.38468,5.917957333
earlylog,ura3,65.37584,8.716778667
earlylog,ura3,42.72002,5.696002667
earlylog,ura3,46.615448,6.215393067
earlylog,ura3,26,3.466666667
earlylog,ura3,60.728905,8.097187333
earlylog,ura3,55.081757,7.344234267
earlylog,ura3,45.453274,6.060436533
earlylog,ura3,38.832977,5.177730267
earlylog,ura3,33.61547,4.482062667
earlylog,ura3,30.675724,4.090096533
earlylog,ura3,41.14608,5.486144
earlylog,ura3,35.17101,4.689468
earlylog,ura3,40.792156,5.438954133
earlylog,ura3,49.0408,6.538773333
earlylog,ura3,107.37784,14.31704533
earlylog,ura3,45.099888,6.0133184
earlylog,ura3,54.230988,7.2307984
earlylog,ura3,29.966648,3.995553067
earlylog,ura3,52.46904,6.995872
earlylog,ura3,52.773098,7.036413067
earlylog,ura3,20.248457,2.699794267
earlylog,ura3,46.270943,6.169459067
earlylog,ura3,36.769554,4.9026072
earlylog,ura3,39.56008,5.274677333
earlylog,ura3,58.18075,7.757433333
earlylog,ura3,63.245552,8.432740267
earlylog,ura3,46.52956,6.203941333
earlylog,ura3,108.45275,14.46036667
earlylog,ura3,51.24451,6.832601333
earlylog,ura3,32.280025,4.304003333
earlylog,ura3,66.12866,8.817154667
earlylog,ura3,42.72002,5.696002667
earlylog,ura3,89.88882,11.985176
earlylog,ura3,42.72002,5.696002667
earlylog,ura3,44.04543,5.872724
earlylog,ura3,38.28838,5.105117333
earlylog,ura3,51.78803,6.905070667
earlylog,ura3,21.023796,2.8031728
earlylog,ura3,25.317978,3.3757304
earlylog,ura3,54.781384,7.304184533
earlylog,ura3,26.400757,3.520100933
earlylog,ura3,41.340054,5.5120072
earlylog,ura3,33.600594,4.4800792
earlylog,ura3,47.010635,6.268084667
earlylog,ura3,42.379242,5.6505656
earlylog,ura3,54.08327,7.211102667
earlylog,ura3,44.38468,5.917957333
earlylog,ura3,48.6621,6.48828
earlylog,ura3,32.280025,4.304003333
earlylog,ura3,43.416588,5.7888784
earlylog,ura3,20.615528,2.748737067
earlylog,ura3,42.43819,5.658425333
earlylog,ura3,79.624115,10.61654867
earlylog,ura3,25.317978,3.3757304
earlylog,ura3,54.74486,7.299314667
earlylog,ura3,31.890438,4.2520584
earlylog,ura3,21.377558,2.850341067
earlylog,ura3,54.781384,7.304184533
earlylog,ura3,41.59327,5.545769333
earlylog,ura3,18.973665,2.529822
earlylog,ura3,36.05551,4.807401333
earlylog,ura3,25.96151,3.461534667
earlylog,ura3,36.878178,4.9170904
earlylog,ura3,34.176014,4.556801867
earlylog,ura3,57.428215,7.657095333
earlylog,ura3,36.345562,4.846074933
earlylog,ura3,37.107952,4.947726933
earlylog,ura3,27.202942,3.627058933
earlylog,ura3,48.76474,6.501965333
earlylog,ura3,27.89265,3.71902
earlylog,ura3,57.14018,7.618690667
earlylog,ura3,51.264023,6.835203067
earlylog,ura3,68.007355,9.067647333
earlylog,ura3,40.459858,5.394647733
earlylog,ura3,29.068884,3.8758512
earlylog,ura3,26.172504,3.4896672
earlylog,ura3,83.546394,11.1395192
earlylog,ura3,34.928497,4.657132933
earlylog,ura3,46.572525,6.20967
earlylog,ura3,48.09366,6.412488
earlylog,ura3,47.518417,6.335788933
earlylog,ura3,34.176014,4.556801867
earlylog,ura3,64.899925,8.653323333
earlylog,ura3,20.59126,2.745501333
earlylog,ura3,26.57066,3.542754667
earlylog,ura3,152.20053,20.293404
earlylog,ura3,56.515484,7.535397867
earlylog,ura3,217.11287,28.94838267
earlylog,ura3,41.868843,5.5825124
earlylog,ura3,33.30165,4.44022
earlylog,ura3,35.77709,4.770278667
earlylog,ura3,45.188496,6.0251328
earlylog,ura3,57.558666,7.6744888
earlylog,ura3,37.696156,5.026154133
earlylog,ura3,37.64306,5.019074667
earlylog,ura3,25.632011,3.417601467
earlylog,ura3,40.311287,5.374838267
earlylog,ura3,32.75668,4.367557333
earlylog,ura3,22.090721,2.945429467
earlylog,ura3,42.953465,5.727128667
earlylog,ura3,34.539833,4.605311067
earlylog,ura3,27.513634,3.668484533
earlylog,ura3,48.02083,6.402777333
earlylog,ura3,48.76474,6.501965333
earlylog,ura3,37.589893,5.011985733
earlylog,ura3,50.96077,6.794769333
earlylog,ura3,37.65634,5.020845333
earlylog,ura3,35.468296,4.729106133
earlylog,ura3,56.32051,7.509401333
earlylog,ura3,54.56189,7.274918667
earlylog,ura3,47.423622,6.3231496
earlylog,ura3,49.819675,6.642623333
earlylog,ura3,33.286633,4.438217733
earlylog,ura3,43.863426,5.8484568
earlylog,ura3,49.658836,6.621178133
earlylog,ura3,50,6.666666667
earlylog,ura3,51.62364,6.883152
earlylog,ura3,28.231188,3.7641584
earlylog,ura3,41.231056,5.497474133
