Growth_phase,Strain,Area_px,Area
sta,cdrL,163.5,2.906666667
sta,cdrL,210.25,3.737777778
sta,cdrL,543.5,9.662222222
sta,cdrL,203.125,3.611111111
sta,cdrL,220,3.911111111
sta,cdrL,397.625,7.068888889
sta,cdrL,605.875,10.77111111
sta,cdrL,597.5,10.62222222
sta,cdrL,348.5,6.195555556
sta,cdrL,123,2.186666667
sta,cdrL,627.375,11.15333333
sta,cdrL,1432.125,25.46
sta,cdrL,313.5,5.573333333
sta,cdrL,202.875,3.606666667
sta,cdrL,304.875,5.42
sta,cdrL,101.375,1.802222222
sta,cdrL,265,4.711111111
sta,cdrL,150.75,2.68
sta,cdrL,255.5,4.542222222
sta,cdrL,1733.25,30.81333333
sta,cdrL,408.875,7.268888889
sta,cdrL,251.125,4.464444444
sta,cdrL,449.625,7.993333333
sta,cdrL,597.125,10.61555556
sta,cdrL,127.625,2.268888889
sta,cdrL,265.5,4.72
sta,cdrL,607.875,10.80666667
sta,cdrL,435.25,7.737777778
sta,cdrL,396.625,7.051111111
sta,cdrL,1321,23.48444444
sta,cdrL,424.5,7.546666667
sta,cdrL,184.875,3.286666667
sta,cdrL,657.25,11.68444444
sta,cdrL,205.625,3.655555556
sta,cdrL,436.375,7.757777778
sta,cdrL,469,8.337777778
sta,cdrL,186.625,3.317777778
sta,cdrL,938.375,16.68222222
sta,cdrL,480.25,8.537777778
sta,cdrL,153.75,2.733333333
sta,cdrL,308.5,5.484444444
sta,cdrL,950.25,16.89333333
sta,cdrL,340.5,6.053333333
sta,cdrL,428.125,7.611111111
sta,cdrL,2566.25,45.62222222
sta,cdrL,657.875,11.69555556
sta,cdrL,147.75,2.626666667
sta,cdrL,182,3.235555556
sta,cdrL,319.5,5.68
sta,cdrL,1855.25,32.98222222
sta,cdrL,201.75,3.586666667
sta,cdrL,214.875,3.82
sta,cdrL,336.875,5.988888889
sta,cdrL,1013.75,18.02222222
sta,cdrL,124.125,2.206666667
sta,cdrL,1402.5,24.93333333
sta,cdrL,269.75,4.795555556
sta,cdrL,383.625,6.82
sta,cdrL,134.375,2.388888889
sta,cdrL,109,1.937777778
sta,cdrL,286,5.084444444
sta,cdrL,535.5,9.52
sta,cdrL,311.875,5.544444444
sta,cdrL,413.5,7.351111111
sta,cdrL,406,7.217777778
sta,cdrL,503.5,8.951111111
sta,cdrL,461.25,8.2
sta,cdrL,143,2.542222222
sta,cdrL,445.875,7.926666667
sta,cdrL,146.625,2.606666667
sta,cdrL,536.625,9.54
sta,cdrL,346.875,6.166666667
sta,cdrL,348.5,6.195555556
sta,cdrL,573.5,10.19555556
sta,cdrL,618.875,11.00222222
sta,cdrL,104.5,1.857777778
sta,cdrL,235.75,4.191111111
sta,cdrL,468.5,8.328888889
sta,cdrL,654.75,11.64
sta,cdrL,4418.375,78.54888889
sta,cdrL,1288.25,22.90222222
sta,cdrL,491.5,8.737777778
sta,cdrL,660.625,11.74444444
sta,cdrL,1100.625,19.56666667
sta,cdrL,127.625,2.268888889
sta,cdrL,244.25,4.342222222
sta,cdrL,445,7.911111111
sta,cdrL,460,8.177777778
sta,cdrL,340.25,6.048888889
sta,cdrL,233,4.142222222
sta,cdrL,443.5,7.884444444
sta,cdrL,1289.25,22.92
sta,cdrL,383.875,6.824444444
sta,cdrL,332.875,5.917777778
sta,cdrL,622.875,11.07333333
sta,cdrL,716.75,12.74222222
sta,cdrL,302.375,5.375555556
sta,cdrL,553.625,9.842222222
sta,cdrL,103,1.831111111
sta,cdrL,628.625,11.17555556
sta,cdrL,320.5,5.697777778
sta,cdrL,286.875,5.1
sta,cdrL,465,8.266666667
sta,cdrL,323.625,5.753333333
sta,cdrL,299.25,5.32
sta,cdrL,277.875,4.94
sta,cdrL,1148.125,20.41111111
sta,cdrL,313.125,5.566666667
sta,cdrL,619.75,11.01777778
sta,cdrL,366.875,6.522222222
sta,cdrL,1995.875,35.48222222
sta,cdrL,281.125,4.997777778
sta,cdrL,189.25,3.364444444
sta,cdrL,271.5,4.826666667
sta,cdrL,621.375,11.04666667
sta,cdrL,340.25,6.048888889
sta,cdrL,1527.5,27.15555556
sta,cdrL,1037.625,18.44666667
sta,cdrL,840.75,14.94666667
sta,cdrL,104.625,1.86
sta,cdrL,319.25,5.675555556
sta,cdrL,487.125,8.66
sta,cdrL,329,5.848888889
sta,cdrL,283.625,5.042222222
sta,cdrL,724.125,12.87333333
sta,cdrL,115.875,2.06
sta,cdrL,136.5,2.426666667
sta,cdrL,380.625,6.766666667
sta,cdrL,929.625,16.52666667
sta,cdrL,558,9.92
sta,cdrL,455.5,8.097777778
sta,cdrL,371.125,6.597777778
sta,cdrL,126.875,2.255555556
sta,cdrL,433.75,7.711111111
sta,cdrL,650.375,11.56222222
sta,cdrL,192.75,3.426666667
sta,cdrL,574.375,10.21111111
sta,cdrL,250.125,4.446666667
sta,cdrL,409.625,7.282222222
sta,cdrL,666.625,11.85111111
sta,cdrL,218.375,3.882222222
sta,cdrL,190.25,3.382222222
sta,cdrL,166.5,2.96
sta,cdrL,670.75,11.92444444
sta,cdrL,355.625,6.322222222
sta,cdrL,478.375,8.504444444
sta,cdrL,954.375,16.96666667
sta,cdrL,534.75,9.506666667
sta,cdrL,175.25,3.115555556
sta,cdrL,372.75,6.626666667
sta,cdrL,1596.125,28.37555556
sta,cdrL,370.875,6.593333333
sta,cdrL,214.25,3.808888889
sta,cdrL,1140.125,20.26888889
sta,cdrL,604.25,10.74222222
sta,cdrL,468.375,8.326666667
sta,cdrL,1977.375,35.15333333
sta,cdrL,364.25,6.475555556
sta,cdrL,981.375,17.44666667
sta,cdrL,227.25,4.04
sta,cdrL,386,6.862222222
sta,cdrL,167.125,2.971111111
sta,cdrL,173.125,3.077777778
sta,cdrL,601.625,10.69555556
sta,cdrL,164,2.915555556
sta,cdrL,986,17.52888889
sta,cdrL,482.375,8.575555556
sta,cdrL,269.75,4.795555556
sta,cdrL,141.75,2.52
sta,cdrL,382.125,6.793333333
sta,cdrL,1015.375,18.05111111
sta,cdrL,561.875,9.988888889
sta,cdrL,3935.125,69.95777778
sta,cdrL,264.5,4.702222222
sta,cdrL,1264.375,22.47777778
sta,cdrL,132.5,2.355555556
sta,cdrL,1095.25,19.47111111
sta,cdrL,1043.625,18.55333333
sta,cdrL,485.75,8.635555556
sta,cdrL,321.875,5.722222222
sta,cdrL,109,1.937777778
sta,cdrL,150.625,2.677777778
sta,cdrL,377.75,6.715555556
sta,cdrL,1133.875,20.15777778
sta,cdrL,827.625,14.71333333
sta,cdrL,1444.75,25.68444444
sta,cdrL,330.875,5.882222222
sta,cdrL,296.75,5.275555556
sta,cdrL,113.625,2.02
sta,cdrL,1017.125,18.08222222
sta,cdrL,573.5,10.19555556
sta,cdrL,211,3.751111111
sta,cdrL,118,2.097777778
sta,cdrL,785.25,13.96
sta,cdrL,309.875,5.508888889
sta,cdrL,202,3.591111111
sta,cdrL,162.625,2.891111111
sta,cdrL,468.375,8.326666667
sta,cdrL,216.375,3.846666667
sta,cdrL,193.875,3.446666667
sta,cdrL,211,3.751111111
sta,cdrL,1082.125,19.23777778
sta,cdrL,258.125,4.588888889
sta,cdrL,350.625,6.233333333
sta,cdrL,1289.5,22.92444444
sta,cdrL,485.25,8.626666667
sta,cdrL,842.625,14.98
sta,cdrL,446.125,7.931111111
sta,cdrL,783.875,13.93555556
sta,cdrL,328.5,5.84
sta,cdrL,277.75,4.937777778
sta,cdrL,303.75,5.4
sta,cdrL,266.875,4.744444444
sta,cdrL,264,4.693333333
sta,cdrL,172,3.057777778
sta,cdrL,267,4.746666667
sta,cdrL,267.375,4.753333333
sta,cdrL,296,5.262222222
sta,cdrL,1435.75,25.52444444
sta,cdrL,246,4.373333333
sta,cdrL,127,2.257777778
sta,cdrL,788.625,14.02
sta,cdrL,845.125,15.02444444
sta,cdrL,219.25,3.897777778
sta,cdrL,751.625,13.36222222
sta,cdrL,760.125,13.51333333
sta,cdrL,1703.625,30.28666667
sta,cdrL,574.625,10.21555556
sta,cdrL,237.5,4.222222222
sta,cdrL,394.375,7.011111111
sta,cdrL,454.625,8.082222222
sta,cdrL,552.125,9.815555556
sta,cdrL,236.125,4.197777778
sta,cdrL,261.75,4.653333333
sta,cdrL,448.125,7.966666667
sta,cdrL,310.625,5.522222222
sta,cdrL,246.75,4.386666667
sta,cdrL,608.125,10.81111111
sta,cdrL,644.125,11.45111111
sta,cdrL,215.375,3.828888889
sta,cdrL,778,13.83111111
sta,cdrL,110.875,1.971111111
sta,cdrL,229.375,4.077777778
sta,cdrL,608.125,10.81111111
sta,cdrL,286.875,5.1
sta,cdrL,127.125,2.26
sta,cdrL,1031.125,18.33111111
sta,cdrL,348.625,6.197777778
sta,cdrL,322.5,5.733333333
sta,cdrL,207.625,3.691111111
sta,cdrL,388.25,6.902222222
sta,cdrL,171.75,3.053333333
sta,cdrL,258.5,4.595555556
sta,cdrL,310.625,5.522222222
sta,cdrL,203.375,3.615555556
sta,cdrL,545.5,9.697777778
sta,cdrL,161.25,2.866666667
sta,cdrL,205.125,3.646666667
sta,cdrL,242,4.302222222
sta,cdrL,682.75,12.13777778
sta,cdrL,295.875,5.26
sta,cdrL,122.875,2.184444444
sta,cdrL,228.25,4.057777778
sta,cdrL,398.625,7.086666667
sta,cdrL,851.375,15.13555556
sta,cdrL,113.375,2.015555556
sta,cdrL,144.125,2.562222222
sta,cdrL,756.125,13.44222222
sta,cdrL,553.875,9.846666667
sta,cdrL,474.75,8.44
sta,cdrL,621.5,11.04888889
sta,cdrL,217.5,3.866666667
sta,cdrL,171.25,3.044444444
sta,cdrL,564.625,10.03777778
sta,cdrL,317.5,5.644444444
sta,cdrL,1361.25,24.2
sta,cdrL,2798,49.74222222
sta,cdrL,822.625,14.62444444
sta,cdrL,183.5,3.262222222
sta,cdrL,106.25,1.888888889
sta,cdrL,104.375,1.855555556
sta,cdrL,388.25,6.902222222
sta,cdrL,731.5,13.00444444
sta,cdrL,152,2.702222222
sta,cdrL,648.125,11.52222222
sta,cdrL,218.75,3.888888889
sta,cdrL,236.75,4.208888889
sta,cdrL,1004.75,17.86222222
sta,cdrL,326.125,5.797777778
sta,cdrL,349,6.204444444
sta,cdrL,189.25,3.364444444
sta,cdrL,847,15.05777778
sta,cdrL,414.375,7.366666667
sta,cdrL,576.75,10.25333333
sta,cdrL,376.75,6.697777778
sta,cdrL,234.875,4.175555556
sta,cdrL,309.25,5.497777778
sta,cdrL,656.125,11.66444444
sta,cdrL,528.875,9.402222222
sta,cdrL,302.5,5.377777778
sta,cdrL,360.125,6.402222222
sta,cdrL,259.75,4.617777778
sta,cdrL,909.5,16.16888889
sta,cdrL,437,7.768888889
sta,cdrL,117.375,2.086666667
sta,cdrL,153.125,2.722222222
sta,cdrL,293.625,5.22
sta,cdrL,655.5,11.65333333
sta,cdrL,1236,21.97333333
sta,cdrL,102.625,1.824444444
sta,cdrL,515.25,9.16
sta,cdrL,1044.125,18.56222222
sta,cdrL,251,4.462222222
sta,cdrL,293,5.208888889
sta,cdrL,194.875,3.464444444
sta,cdrL,183.125,3.255555556
sta,cdrL,163.125,2.9
sta,cdrL,290.125,5.157777778
sta,cdrL,516.75,9.186666667
sta,cdrL,982.5,17.46666667
sta,cdrL,1636.125,29.08666667
sta,cdrL,1166.5,20.73777778
sta,cdrL,176.125,3.131111111
sta,cdrL,578.625,10.28666667
sta,cdrL,286.375,5.091111111
sta,cdrL,389.875,6.931111111
sta,cdrL,260,4.622222222
sta,cdrL,142.125,2.526666667
sta,cdrL,314.625,5.593333333
sta,cdrL,748.125,13.3
sta,cdrL,817.25,14.52888889
sta,cdrL,179.625,3.193333333
sta,cdrL,797.375,14.17555556
sta,cdrL,183.875,3.268888889
sta,cdrL,335.375,5.962222222
sta,cdrL,164,2.915555556
sta,cdrL,267.25,4.751111111
sta,cdrL,512.625,9.113333333
sta,cdrL,336.625,5.984444444
sta,cdrL,600.875,10.68222222
sta,cdrL,281.75,5.008888889
sta,cdrL,824.875,14.66444444
sta,cdrL,235.375,4.184444444
sta,cdrL,299.875,5.331111111
sta,cdrL,240.375,4.273333333
sta,cdrL,275.75,4.902222222
sta,cdrL,143.375,2.548888889
sta,cdrL,385.625,6.855555556
sta,cdrL,325.5,5.786666667
sta,cdrL,406.5,7.226666667
sta,cdrL,479.875,8.531111111
sta,cdrL,304.625,5.415555556
sta,cdrL,333.625,5.931111111
sta,cdrL,894.125,15.89555556
sta,cdrL,507.625,9.024444444
sta,cdrL,614.375,10.92222222
sta,cdrL,125.125,2.224444444
sta,cdrL,384.625,6.837777778
sta,cdrL,452.625,8.046666667
sta,cdrL,129.25,2.297777778
sta,cdrL,136.5,2.426666667
sta,cdrL,226.625,4.028888889
sta,cdrL,299.25,5.32
sta,cdrL,210.25,3.737777778
sta,cdrL,133.125,2.366666667
sta,cdrL,284.625,5.06
sta,cdrL,363.625,6.464444444
sta,cdrL,337.5,6
sta,cdrL,547.375,9.731111111
sta,cdrL,371.125,6.597777778
sta,cdrL,181.125,3.22
sta,cdrL,358.875,6.38
sta,cdrL,528.5,9.395555556
sta,cdrL,293.5,5.217777778
sta,cdrL,325.125,5.78
sta,cdrL,856.125,15.22
sta,cdrL,872.25,15.50666667
sta,cdrL,161.875,2.877777778
sta,cdrL,152.625,2.713333333
sta,cdrL,630.5,11.20888889
sta,cdrL,129.875,2.308888889
sta,cdrL,1001.625,17.80666667
sta,cdrL,229.875,4.086666667
sta,cdrL,676.75,12.03111111
sta,cdrL,264.125,4.695555556
sta,cdrL,128.375,2.282222222
sta,cdrL,211.75,3.764444444
sta,cdrL,292.5,5.2
sta,cdrL,251.125,4.464444444
sta,cdrL,191.5,3.404444444
sta,cdrL,202.125,3.593333333
sta,ftsZ2,103.125,1.833333333
sta,ftsZ2,557.25,9.906666667
sta,ftsZ2,133.125,2.366666667
sta,ftsZ2,137.75,2.448888889
sta,ftsZ2,342,6.08
sta,ftsZ2,139.625,2.482222222
sta,ftsZ2,104.875,1.864444444
sta,ftsZ2,149.875,2.664444444
sta,ftsZ2,159,2.826666667
sta,ftsZ2,487.625,8.668888889
sta,ftsZ2,278.375,4.948888889
sta,ftsZ2,1432.5,25.46666667
sta,ftsZ2,382.25,6.795555556
sta,ftsZ2,299.875,5.331111111
sta,ftsZ2,105.125,1.868888889
sta,ftsZ2,180,3.2
sta,ftsZ2,523.875,9.313333333
sta,ftsZ2,212.125,3.771111111
sta,ftsZ2,106.125,1.886666667
sta,ftsZ2,513.375,9.126666667
sta,ftsZ2,100.75,1.791111111
sta,ftsZ2,727.25,12.92888889
sta,ftsZ2,313,5.564444444
sta,ftsZ2,117.75,2.093333333
sta,ftsZ2,112.875,2.006666667
sta,ftsZ2,178.125,3.166666667
sta,ftsZ2,445.25,7.915555556
sta,ftsZ2,933.5,16.59555556
sta,ftsZ2,813.875,14.46888889
sta,ftsZ2,123.125,2.188888889
sta,ftsZ2,840.125,14.93555556
sta,ftsZ2,2433.5,43.26222222
sta,ftsZ2,426.125,7.575555556
sta,ftsZ2,119.125,2.117777778
sta,ftsZ2,389.5,6.924444444
sta,ftsZ2,445,7.911111111
sta,ftsZ2,378.625,6.731111111
sta,ftsZ2,1570.625,27.92222222
sta,ftsZ2,1550.625,27.56666667
sta,ftsZ2,135.5,2.408888889
sta,ftsZ2,1612.25,28.66222222
sta,ftsZ2,248.125,4.411111111
sta,ftsZ2,100.375,1.784444444
sta,ftsZ2,454.75,8.084444444
sta,ftsZ2,109.375,1.944444444
sta,ftsZ2,110.875,1.971111111
sta,ftsZ2,348,6.186666667
sta,ftsZ2,126.375,2.246666667
sta,ftsZ2,727.125,12.92666667
sta,ftsZ2,208.875,3.713333333
sta,ftsZ2,147.625,2.624444444
sta,ftsZ2,2016,35.84
sta,ftsZ2,104.75,1.862222222
sta,ftsZ2,904.375,16.07777778
sta,ftsZ2,217.25,3.862222222
sta,ftsZ2,369.25,6.564444444
sta,ftsZ2,264.5,4.702222222
sta,ftsZ2,134.875,2.397777778
sta,ftsZ2,111.75,1.986666667
sta,ftsZ2,1788.125,31.78888889
sta,ftsZ2,151.375,2.691111111
sta,ftsZ2,103.875,1.846666667
sta,ftsZ2,130.375,2.317777778
sta,ftsZ2,219.375,3.9
sta,ftsZ2,133.625,2.375555556
sta,ftsZ2,756.625,13.45111111
sta,ftsZ2,177.75,3.16
sta,ftsZ2,117.875,2.095555556
sta,ftsZ2,1555.125,27.64666667
sta,ftsZ2,133.125,2.366666667
sta,ftsZ2,455.75,8.102222222
sta,ftsZ2,264.125,4.695555556
sta,ftsZ2,134.75,2.395555556
sta,ftsZ2,106.75,1.897777778
sta,ftsZ2,1084.375,19.27777778
sta,ftsZ2,123,2.186666667
sta,ftsZ2,106.375,1.891111111
sta,ftsZ2,717.625,12.75777778
sta,ftsZ2,238.75,4.244444444
sta,ftsZ2,103.125,1.833333333
sta,ftsZ2,164.125,2.917777778
sta,ftsZ2,141.75,2.52
sta,ftsZ2,110.75,1.968888889
sta,ftsZ2,164,2.915555556
sta,ftsZ2,114,2.026666667
sta,ftsZ2,410,7.288888889
sta,ftsZ2,550,9.777777778
sta,ftsZ2,219.75,3.906666667
sta,ftsZ2,224.25,3.986666667
sta,ftsZ2,229.75,4.084444444
sta,ftsZ2,128.875,2.291111111
sta,ftsZ2,188.75,3.355555556
sta,ftsZ2,146.875,2.611111111
sta,ftsZ2,110.25,1.96
sta,ftsZ2,143.625,2.553333333
sta,ftsZ2,749.5,13.32444444
sta,ftsZ2,103.625,1.842222222
sta,ftsZ2,163.625,2.908888889
sta,ftsZ2,243.125,4.322222222
sta,ftsZ2,466.5,8.293333333
sta,ftsZ2,546.5,9.715555556
sta,ftsZ2,105.625,1.877777778
sta,ftsZ2,619.625,11.01555556
sta,ftsZ2,366.875,6.522222222
sta,ftsZ2,544.5,9.68
sta,ftsZ2,475,8.444444444
sta,ftsZ2,106.75,1.897777778
sta,ftsZ2,553,9.831111111
sta,ftsZ2,114.125,2.028888889
sta,ftsZ2,591.5,10.51555556
sta,ftsZ2,290.875,5.171111111
sta,ftsZ2,113.625,2.02
sta,ftsZ2,524.875,9.331111111
sta,ftsZ2,586.125,10.42
sta,ftsZ2,234,4.16
sta,ftsZ2,598.875,10.64666667
sta,ftsZ2,392.125,6.971111111
sta,ftsZ2,157.625,2.802222222
sta,ftsZ2,132.5,2.355555556
sta,ftsZ2,102.375,1.82
sta,ftsZ2,311.25,5.533333333
sta,ftsZ2,113.625,2.02
sta,ftsZ2,1622.375,28.84222222
sta,ftsZ2,119.875,2.131111111
sta,ftsZ2,154.5,2.746666667
sta,ftsZ2,193.25,3.435555556
sta,ftsZ2,105,1.866666667
sta,ftsZ2,129.125,2.295555556
sta,ftsZ2,119.75,2.128888889
sta,ftsZ2,151.75,2.697777778
sta,ftsZ2,420.875,7.482222222
sta,ftsZ2,1253.875,22.29111111
sta,ftsZ2,912.125,16.21555556
sta,ftsZ2,106.125,1.886666667
sta,ftsZ2,719.5,12.79111111
sta,ftsZ2,219,3.893333333
sta,ftsZ2,564.75,10.04
sta,ftsZ2,729.125,12.96222222
sta,ftsZ2,873.25,15.52444444
sta,ftsZ2,566.125,10.06444444
sta,ftsZ2,100.875,1.793333333
sta,ftsZ2,970.5,17.25333333
sta,ftsZ2,1208.625,21.48666667
sta,ftsZ2,369.375,6.566666667
sta,ftsZ2,492.5,8.755555556
sta,ftsZ2,168.125,2.988888889
sta,ftsZ2,519.375,9.233333333
sta,ftsZ2,893.875,15.89111111
sta,ftsZ2,363.75,6.466666667
sta,ftsZ2,707.375,12.57555556
sta,ftsZ2,171.5,3.048888889
sta,ftsZ2,109.125,1.94
sta,ftsZ2,1036.75,18.43111111
sta,ftsZ2,657.375,11.68666667
sta,ftsZ2,215.25,3.826666667
sta,ftsZ2,1286.75,22.87555556
sta,ftsZ2,562,9.991111111
sta,ftsZ2,844.125,15.00666667
sta,ftsZ2,833.375,14.81555556
sta,ftsZ2,114.875,2.042222222
sta,ftsZ2,977.875,17.38444444
sta,ftsZ2,624.25,11.09777778
sta,ftsZ2,192.875,3.428888889
sta,ftsZ2,182.625,3.246666667
sta,ftsZ2,903,16.05333333
sta,ftsZ2,253.125,4.5
sta,ftsZ2,114.125,2.028888889
sta,ftsZ2,147.5,2.622222222
sta,ftsZ2,107.125,1.904444444
sta,ftsZ2,670.5,11.92
sta,ftsZ2,213.625,3.797777778
sta,ftsZ2,181.75,3.231111111
sta,ftsZ2,298.25,5.302222222
sta,ftsZ2,745.125,13.24666667
sta,ftsZ2,482.25,8.573333333
sta,ftsZ2,116,2.062222222
sta,ftsZ2,116.5,2.071111111
sta,ftsZ2,498.625,8.864444444
sta,ftsZ2,515.25,9.16
sta,ftsZ2,100.25,1.782222222
sta,ftsZ2,171.125,3.042222222
sta,ftsZ2,273.125,4.855555556
sta,ftsZ2,163.375,2.904444444
sta,ftsZ2,378.75,6.733333333
sta,ftsZ2,939.5,16.70222222
sta,ftsZ2,162.625,2.891111111
sta,ftsZ2,100.375,1.784444444
sta,ftsZ2,441.25,7.844444444
sta,ftsZ2,476.875,8.477777778
sta,ftsZ2,475.125,8.446666667
sta,ftsZ2,228.875,4.068888889
sta,ftsZ2,297,5.28
sta,ftsZ2,200.375,3.562222222
sta,ftsZ2,163.375,2.904444444
sta,ftsZ2,114.125,2.028888889
sta,ftsZ2,177.75,3.16
sta,ftsZ2,2436.5,43.31555556
sta,ftsZ2,139.625,2.482222222
sta,ftsZ2,114.125,2.028888889
sta,ftsZ2,105.875,1.882222222
sta,ftsZ2,389.375,6.922222222
sta,ftsZ2,139.375,2.477777778
sta,ftsZ2,110.875,1.971111111
sta,ftsZ2,1459,25.93777778
sta,ftsZ2,118.375,2.104444444
sta,ftsZ2,100,1.777777778
sta,ftsZ2,127.875,2.273333333
sta,ftsZ2,120.125,2.135555556
sta,ftsZ2,238.75,4.244444444
sta,ftsZ2,117.25,2.084444444
sta,ftsZ2,538.125,9.566666667
sta,ftsZ2,426.25,7.577777778
sta,ftsZ2,493,8.764444444
sta,ftsZ2,157.25,2.795555556
sta,ftsZ2,655.875,11.66
sta,ftsZ2,3254.25,57.85333333
sta,ftsZ2,142.25,2.528888889
sta,ftsZ2,336.375,5.98
sta,ftsZ2,221.75,3.942222222
sta,ftsZ2,114.625,2.037777778
sta,ftsZ2,103.25,1.835555556
sta,ftsZ2,252.625,4.491111111
sta,ftsZ2,1644.375,29.23333333
sta,ftsZ2,113.75,2.022222222
sta,ftsZ2,398.875,7.091111111
sta,ftsZ2,114.875,2.042222222
sta,ftsZ2,316.125,5.62
sta,ftsZ2,120.875,2.148888889
sta,ftsZ2,115.875,2.06
sta,ftsZ2,242.25,4.306666667
sta,ftsZ2,189,3.36
sta,ftsZ2,217.875,3.873333333
sta,ftsZ2,875.125,15.55777778
sta,ftsZ2,102.125,1.815555556
sta,ftsZ2,792.25,14.08444444
sta,ftsZ2,208.375,3.704444444
sta,ftsZ2,796.5,14.16
sta,ftsZ2,122.125,2.171111111
sta,ftsZ2,480.25,8.537777778
sta,ftsZ2,149.125,2.651111111
sta,ftsZ2,311.625,5.54
sta,ftsZ2,117.625,2.091111111
sta,ftsZ2,369,6.56
sta,ftsZ2,1940.5,34.49777778
sta,ftsZ2,122,2.168888889
sta,ftsZ2,153.875,2.735555556
sta,ftsZ2,600,10.66666667
sta,ftsZ2,135.125,2.402222222
sta,ftsZ2,660.875,11.74888889
sta,ftsZ2,618.375,10.99333333
sta,ftsZ2,494.625,8.793333333
sta,ftsZ2,587.125,10.43777778
sta,ftsZ2,105.375,1.873333333
sta,ftsZ2,1268.5,22.55111111
sta,ftsZ2,272.5,4.844444444
sta,ftsZ2,109.375,1.944444444
sta,ftsZ2,512.625,9.113333333
sta,ftsZ2,554.375,9.855555556
sta,ftsZ2,138.125,2.455555556
sta,ftsZ2,104,1.848888889
sta,ftsZ2,266.875,4.744444444
sta,ftsZ2,113,2.008888889
sta,ftsZ2,117.625,2.091111111
sta,ftsZ2,110,1.955555556
sta,ftsZ2,163.625,2.908888889
sta,ftsZ2,164.625,2.926666667
sta,ftsZ2,122.625,2.18
sta,ftsZ2,478.5,8.506666667
sta,ftsZ2,847.125,15.06
sta,ftsZ2,138.625,2.464444444
sta,ftsZ2,416.125,7.397777778
sta,ftsZ2,101,1.795555556
sta,ftsZ2,1228.625,21.84222222
sta,ftsZ2,374,6.648888889
sta,ftsZ2,144.875,2.575555556
sta,ftsZ2,745.375,13.25111111
sta,ftsZ2,143.25,2.546666667
sta,ftsZ2,1344.875,23.90888889
sta,ftsZ2,943.125,16.76666667
sta,ftsZ2,185.625,3.3
sta,ftsZ2,394.25,7.008888889
sta,ftsZ2,271.25,4.822222222
sta,ftsZ2,272.25,4.84
sta,ftsZ2,1340.375,23.82888889
sta,ftsZ2,1019.5,18.12444444
sta,ftsZ2,110.375,1.962222222
sta,ftsZ2,125.125,2.224444444
sta,ftsZ2,289.625,5.148888889
sta,ftsZ2,701.75,12.47555556
sta,ftsZ2,460.25,8.182222222
sta,ftsZ2,102.625,1.824444444
sta,ftsZ2,1496,26.59555556
sta,ftsZ2,469.5,8.346666667
sta,ftsZ2,1026.5,18.24888889
sta,ftsZ2,1108.125,19.7
sta,ftsZ2,101.375,1.802222222
sta,ftsZ2,109.375,1.944444444
sta,ftsZ2,200.25,3.56
sta,ftsZ2,100.625,1.788888889
sta,ftsZ2,108.375,1.926666667
sta,ftsZ2,666.625,11.85111111
sta,ftsZ2,336.625,5.984444444
sta,ftsZ2,1165.375,20.71777778
sta,ftsZ2,1179.375,20.96666667
sta,ftsZ2,188.375,3.348888889
sta,ftsZ2,153.625,2.731111111
sta,ftsZ2,1690.125,30.04666667
sta,ftsZ2,431.5,7.671111111
sta,ftsZ2,1024.75,18.21777778
sta,ftsZ2,201.25,3.577777778
sta,ftsZ2,2158.625,38.37555556
sta,ftsZ2,117.375,2.086666667
sta,ftsZ2,239.25,4.253333333
sta,ftsZ2,183.5,3.262222222
sta,ftsZ2,994.5,17.68
sta,ftsZ2,215.75,3.835555556
sta,ftsZ2,100.25,1.782222222
sta,ftsZ2,104.25,1.853333333
sta,ftsZ2,159.25,2.831111111
sta,ftsZ2,653.125,11.61111111
sta,ftsZ2,340,6.044444444
sta,ftsZ2,168.125,2.988888889
sta,ftsZ2,1152.5,20.48888889
sta,ftsZ2,148.25,2.635555556
sta,ftsZ2,124.75,2.217777778
sta,ftsZ2,840,14.93333333
sta,ftsZ2,1093.5,19.44
sta,ftsZ2,350.625,6.233333333
sta,ftsZ2,153.375,2.726666667
sta,ftsZ2,1355.25,24.09333333
sta,ftsZ2,140.875,2.504444444
sta,ftsZ2,913.375,16.23777778
sta,ftsZ2,1282.25,22.79555556
sta,ftsZ2,922.375,16.39777778
sta,ftsZ2,433.25,7.702222222
sta,ftsZ2,114.875,2.042222222
sta,ftsZ2,213,3.786666667
sta,ftsZ2,1346.875,23.94444444
sta,ftsZ2,257.375,4.575555556
sta,ftsZ2,808,14.36444444
sta,ftsZ2,384.125,6.828888889
sta,ftsZ2,846.375,15.04666667
sta,ftsZ2,120.25,2.137777778
sta,ftsZ2,591.125,10.50888889
sta,ftsZ2,483.375,8.593333333
sta,ftsZ2,136,2.417777778
sta,ftsZ2,107.375,1.908888889
sta,ftsZ2,238.625,4.242222222
sta,ftsZ2,552.25,9.817777778
sta,ftsZ2,167.125,2.971111111
sta,ftsZ2,1593.5,28.32888889
sta,ftsZ2,150.625,2.677777778
sta,ftsZ2,731.5,13.00444444
sta,ftsZ2,124.875,2.22
sta,ftsZ2,214.625,3.815555556
sta,ftsZ2,156,2.773333333
sta,ftsZ2,743.875,13.22444444
sta,ftsZ2,1289.25,22.92
sta,ftsZ2,474.5,8.435555556
