Experiment,Threshold,Strain,Replicate,Area_px,Circularity,Length_px,Area_micron,Length_micron
20170601,-5,cdrS+,A,1297.9062,0.9006876,50.306786,23.073888,6.707571467
20170601,-5,cdrS+,A,830.9375,0.8566567,44.619972,14.77222222,5.9493296
20170601,-5,cdrS+,A,367.875,0.8316422,30.714066,6.54,4.0952088
20170601,-5,cdrS+,A,820.0703,0.29677376,86.640465,14.57902756,11.552062
20170601,-5,cdrS+,A,4053,0.45655546,96.88137,72.05333333,12.917516
20170601,-5,cdrS+,A,965.9746,0.8917144,45.541862,17.17288178,6.072248267
20170601,-5,cdrS+,A,1313.4326,0.7812263,52.904827,23.34991289,7.053976933
20170601,-5,cdrS+,A,1095.8203,0.6845422,59.6747,19.48124978,7.956626667
20170601,-5,cdrS+,A,860.6738,0.7893683,47.937405,15.30086756,6.391654
20170601,-5,cdrS+,A,1077.9297,0.8405843,47.24985,19.16319467,6.29998
20170601,-5,cdrS+,A,814.89844,0.8654914,42.87359,14.48708338,5.716478667
20170601,-5,cdrS+,A,478.6953,0.8049845,35.77243,8.510138667,4.769657333
20170601,-5,cdrS+,A,640.2344,0.8045443,40.210175,11.38194489,5.361356667
20170601,-5,cdrS+,A,246.59375,0.93168056,21.48277,4.383888889,2.864369333
20170601,-5,cdrS+,A,804.9375,0.6478112,51.564705,14.31,6.875294
20170601,-5,cdrS+,A,709.4375,0.62613916,51.656128,12.61222222,6.887483733
20170601,-5,cdrS+,A,614.06055,0.92763674,33.052803,10.916632,4.4070404
20170601,-5,cdrS+,A,1332.7891,0.62702084,58.438187,23.69402844,7.791758267
20170601,-5,cdrS+,A,1011.03125,0.25964513,88.659424,17.97388889,11.82125653
20170601,-5,cdrS+,A,2794.4453,0.77495277,75.90709,49.67902756,10.12094533
20170601,-5,cdrS+,A,635.59375,0.97528,30.287739,11.29944444,4.0383652
20170601,-5,cdrS+,A,634.75,0.2556277,80.941696,11.28444444,10.79222613
20170601,-5,cdrS+,A,561.21875,0.77283156,38.20434,9.977222222,5.093912
20170601,-5,cdrS+,A,1084.3203,0.8138185,50.240772,19.27680533,6.6987696
20170601,-5,cdrS+,A,564.5742,0.8229689,35.983917,10.03687467,4.7978556
20170601,-5,cdrS+,A,544.28906,0.79097444,37.79873,9.676249956,5.039830667
20170601,-5,cdrS+,A,400.89844,0.9363261,26.934635,7.127083378,3.591284667
20170601,-5,cdrS+,A,486.78125,0.97578776,27.913485,8.653888889,3.721798
20170601,-5,cdrS+,A,755.5547,0.8703797,40.25883,13.43208356,5.367844
20170601,-5,cdrS+,A,650.90625,0.86006486,39.516582,11.57166667,5.2688776
20170601,-5,cdrS+,A,350.98438,0.7786926,31.322739,6.239722311,4.1763652
20170601,-5,cdrS+,A,904.875,0.84827125,44.931927,16.08666667,5.9909236
20170601,-5,cdrS+,A,1189.8125,0.79598725,53.517384,21.15222222,7.1356512
20170601,-5,cdrS+,A,283.10156,0.99473464,19.816883,5.032916622,2.642251067
20170601,-5,cdrS+,A,473.14062,0.9354642,29.734894,8.4113888,3.964652533
20170601,-5,cdrS+,A,255.41406,0.9575256,20.894484,4.5406944,2.7859312
20170601,-5,cdrS+,A,869.6406,0.8693103,44.29284,15.46027733,5.905712
20170601,-5,cdrS+,A,576.8125,0.8610908,30.269142,10.25444444,4.0358856
20170601,-5,cdrS+,A,309.32812,0.97607464,22.000467,5.499166578,2.9333956
20170601,-5,cdrS+,A,597.375,0.95743096,30.309198,10.62,4.0412264
20170601,-5,cdrS+,A,2010.4062,0.49603158,72.19663,35.74055467,9.626217333
20170601,-5,cdrS+,A,722.97656,0.85166514,39.846516,12.85291662,5.3128688
20170601,-5,cdrS+,A,402.22656,0.48663992,42.40864,7.1506944,5.654485333
20170601,-5,cdrS+,A,676.41797,0.8222597,39.255367,12.02520836,5.234048933
20170601,-5,cdrS+,A,1917.9609,0.8550624,62.97898,34.09708267,8.397197333
20170601,-5,cdrS+,A,2818.6875,0.4360809,77.10383,50.11,10.28051067
20170601,-5,cdrS+,A,1126.4844,0.7182595,45.44769,20.02638933,6.059692
20170601,-5,cdrS+,A,1182.6094,0.7982345,49.463005,21.02416711,6.595067333
20170601,-5,cdrS+,A,1897.6445,0.56403315,81.11658,33.73590222,10.815544
20170601,-5,cdrS+,A,630.02734,0.8148075,39.17716,11.20048604,5.223621333
20170601,-5,cdrS+,A,1324.1066,0.8837402,48.4494,23.53967289,6.45992
20170601,-5,cdrS+,A,520.1094,0.8168543,34.862362,9.246389333,4.648314933
20170601,-5,cdrS+,A,1225.2578,0.29137352,89.81079,21.78236089,11.974772
20170601,-5,cdrS+,A,603.2422,0.89044756,34.039692,10.72430578,4.5386256
20170601,-5,cdrS+,A,295.8711,0.98079085,21.092773,5.259930667,2.812369733
20170601,-5,cdrS+,A,546.5664,0.90834713,30.33117,9.716736,4.044156
20170601,-5,cdrS+,A,280.89062,0.96032655,22.161446,4.993611022,2.954859467
20170601,-5,cdrS+,A,161.32031,0.9907192,14.986277,2.867916622,1.998170267
20170601,-5,cdrS+,A,1126.8125,0.8387019,47.37498,20.03222222,6.316664
20170601,-5,cdrS+,A,744.65625,0.9792089,33.81536,13.23833333,4.508714667
20170601,-5,cdrS+,A,343.23438,0.69933134,33.600765,6.101944533,4.480102
20170601,-5,cdrS+,A,768.53125,0.8711257,38.201954,13.66277778,5.093593867
20170601,-5,cdrS+,A,2551.9375,0.65830076,79.72142,45.36777778,10.62952267
20170601,-5,cdrS+,A,800.9219,0.9084993,37.50031,14.23861156,5.000041333
20170601,-5,cdrS+,A,1055.4688,0.8669254,41.43411,18.76388978,5.524548
20170601,-5,cdrS+,A,332.0039,0.89076996,26.421305,5.902291556,3.522840667
20170601,-5,cdrS+,A,359.4375,0.46201432,42.967678,6.39,5.729023733
20170601,-5,cdrS+,A,736.2656,0.32014236,74.71191,13.08916622,9.961588
20170601,-5,cdrS+,A,2435.2305,0.89822185,64.03895,43.29298667,8.538526667
20170601,-5,cdrS+,A,7698.875,0.44840008,123.07772,136.8688889,16.41036267
20170601,-5,cdrS+,A,789.25,0.28061363,61.68468,14.03111111,8.224624
20170601,-5,cdrS+,A,926.92285,0.9709745,36.7127,16.47862844,4.895026667
20170601,-5,cdrS+,A,1689.4062,0.83969396,56.29658,30.033888,7.506210667
20170601,-5,cdrS+,A,202.28125,0.9780998,16.727373,3.596111111,2.2303164
20170601,-5,cdrS+,A,578.3828,0.5623321,47.83582,10.28236089,6.378109333
20170601,-5,cdrS+,A,446.84375,0.87142515,31.426418,7.943888889,4.190189067
20170601,-5,cdrS+,A,273.2578,0.9699423,21.188648,4.857916444,2.825153067
20170601,-5,cdrS+,A,935.2031,0.7473851,48.44747,16.62583289,6.459662667
20170601,-5,cdrS+,A,1321.5,0.93135005,46.65493,23.49333333,6.220657333
20170601,-5,cdrS+,A,1053.6719,0.92086375,43.63637,18.73194489,5.818182667
20170601,-5,cdrS+,A,830.0547,0.86826473,41.410976,14.756528,5.521463467
20170601,-5,cdrS+,A,2386.1406,0.58029187,74.66784,42.42027733,9.955712
20170601,-5,cdrS+,A,975.6875,0.80732924,49.135303,17.34555556,6.551373733
20170601,-5,cdrS+,A,178.35352,0.9602962,17.259905,3.170729244,2.301320667
20170601,-5,cdrS+,A,190.75781,0.99119824,16.697447,3.391249956,2.226326267
20170601,-5,cdrS+,A,1073.75,0.8380224,46.20443,19.08888889,6.160590667
20170601,-5,cdrS+,A,947.125,0.78856105,50.785904,16.83777778,6.771453867
20170601,-5,cdrS+,A,2115.875,0.572649,72.81788,37.61555556,9.709050667
20170601,-5,cdrS+,A,477.9375,0.8515202,34.0773,8.496666667,4.54364
20170601,-5,cdrS+,A,3839.1562,0.7336948,83.54639,68.25166578,11.13951867
20170601,-5,cdrS+,A,861.15625,0.84854877,43.09569,15.30944444,5.746092
20170601,-5,cdrS+,A,352.47656,0.89055353,27.610998,6.266249956,3.6814664
20170601,-5,cdrS+,A,181.40039,0.8931072,19.413818,3.224895822,2.588509067
20170601,-5,cdrS+,A,3094.3125,0.51230764,73.2773,55.01,9.770306667
20170601,-5,cdrS+,A,2766.5625,0.5346505,73.1642,49.18333333,9.755226667
20170601,-5,cdrS+,B,240.79492,0.93194103,20.948795,4.280798578,2.793172667
20170601,-5,cdrS+,B,583.1758,0.9410998,29.110708,10.36756978,3.881427733
20170601,-5,cdrS+,B,360.8828,0.99402416,22.644941,6.415694222,3.019325467
20170601,-5,cdrS+,B,280.71875,0.9729174,21.378912,4.990555556,2.8505216
20170601,-5,cdrS+,B,436.01562,0.8603411,32.44305,7.7513888,4.32574
20170601,-5,cdrS+,B,252.58594,0.98963094,18.951319,4.490416711,2.526842533
20170601,-5,cdrS+,B,684.375,0.8410745,34.696457,12.16666667,4.626194267
20170601,-5,cdrS+,B,546.4375,0.9175857,31.663837,9.714444444,4.221844933
20170601,-5,cdrS+,B,441.875,0.9816009,25.96516,7.855555556,3.462021333
20170601,-5,cdrS+,B,394.21875,0.9722725,24.482113,7.008333333,3.264281733
20170601,-5,cdrS+,B,523.4512,0.82551605,33.99506,9.305799111,4.532674667
20170601,-5,cdrS+,B,403.2422,0.97070664,24.753138,7.168750222,3.3004184
20170601,-5,cdrS+,B,444.46094,0.93521935,29.474262,7.901527822,3.9299016
20170601,-5,cdrS+,B,875.8125,0.59690005,56.181534,15.57,7.4908712
20170601,-5,cdrS+,B,303.89062,0.9917098,20.838627,5.402499911,2.7784836
20170601,-5,cdrS+,B,467.20312,0.91602063,30.36961,8.305833244,4.049281333
20170601,-5,cdrS+,B,1844.7031,0.19931448,150.95647,32.79472178,20.12752933
20170601,-5,cdrS+,B,1246.1094,0.5109384,68.94191,22.153056,9.192254667
20170601,-5,cdrS+,B,1029.625,0.9070463,41.72983,18.30444444,5.563977333
20170601,-5,cdrS+,B,702.21875,0.5184354,55.583824,12.48388889,7.411176533
20170601,-5,cdrS+,B,746.09375,0.8997061,38.120377,13.26388889,5.082716933
20170601,-5,cdrS+,B,528.125,0.72636086,41.18547,9.388888889,5.491396
20170601,-5,cdrS+,B,310.82812,0.995504,20.558758,5.525833244,2.741167733
20170601,-5,cdrS+,B,1533.5884,0.66536224,69.853806,27.26379378,9.3138408
20170601,-5,cdrS+,B,1488.6484,0.3543609,101.239555,26.46486044,13.49860733
20170601,-5,cdrS+,B,327.7881,0.9427052,24.303574,5.827344,3.240476533
20170601,-5,cdrS+,B,1633.7188,0.4439081,86.34273,29.04388978,11.512364
20170601,-5,cdrS+,B,1216.9062,0.28753486,106.26403,21.633888,14.16853733
20170601,-5,cdrS+,B,250.49219,0.9906188,18.254393,4.453194489,2.433919067
20170601,-5,cdrS+,B,878.09766,0.3859666,78.12989,15.61062507,10.41731867
20170601,-5,cdrS+,B,1124.4727,0.9605697,42.39211,19.99062578,5.652281333
20170601,-5,cdrS+,B,472.3496,0.9581033,28.714888,8.397326222,3.828651733
20170601,-5,cdrS+,B,1216.3574,0.4432317,79.41781,21.62413156,10.58904133
20170601,-5,cdrS+,B,476.67188,0.821784,34.27524,8.474166756,4.570032
20170601,-5,cdrS+,B,369.78125,0.9264786,26.82299,6.573888889,3.576398667
20170601,-5,cdrS+,B,580.8906,0.93313545,33.422646,10.326944,4.4563528
20170601,-5,cdrS+,B,1351.8125,0.28476816,115.533424,24.03222222,15.40445653
20170601,-5,cdrS+,B,188.84375,0.9544373,17.880703,3.357222222,2.384093733
20170601,-5,cdrS+,B,1063.0938,0.87274694,47.074318,18.89944533,6.276575733
20170601,-5,cdrS+,B,1352.7812,0.23997027,106.00247,24.04944356,14.13366267
20170601,-5,cdrS+,B,876.8672,0.22575216,96.56034,15.58875022,12.874712
20170601,-5,cdrS+,B,1680.8467,0.8005753,58.671326,29.88171911,7.822843467
20170601,-5,cdrS+,B,682.89844,0.56236154,52.718777,12.14041671,7.029170267
20170601,-5,cdrS+,B,456.8672,0.96451557,28.036093,8.122083556,3.738145733
20170601,-5,cdrS+,B,3026.5625,0.10765615,278.7762,53.80555556,37.17016
20170601,-5,cdrS+,B,385.49414,0.8939396,28.284826,6.853229156,3.771310133
20170601,-5,cdrS+,B,687.21875,0.72078687,44.088467,12.21722222,5.878462267
20170601,-5,cdrS+,B,312.5,0.9229859,24.605051,5.555555556,3.280673467
20170601,-5,cdrS+,B,369.64844,0.90175253,26.53019,6.571527822,3.537358667
20170601,-5,cdrS+,B,903.0156,0.860087,43.25458,16.05361067,5.767277333
20170601,-5,cdrS+,B,674.6719,0.93820584,33.89586,11.99416711,4.519448
20170601,-5,cdrS+,B,331.42578,0.95208037,24.313295,5.892013867,3.241772667
20170601,-5,cdrS+,B,702.3906,0.8102612,41.836605,12.486944,5.578214
20170601,-5,cdrS+,B,1023.9082,0.2976863,89.33873,18.20281244,11.91183067
20170601,-5,cdrS+,B,3701.5,0.26923573,189.82634,65.80444444,25.31017867
20170601,-5,cdrS+,B,429.39062,0.95635575,25.753313,7.633611022,3.433775067
20170601,-5,cdrS+,B,1202.7188,0.26645705,113.6367,21.38166756,15.15156
20170601,-5,cdrS+,B,257.71875,0.8427195,24.24861,4.581666667,3.233148
20170601,-5,cdrS+,B,847.10693,0.50776905,63.324696,15.05967876,8.4432928
20170601,-5,cdrS+,B,1077.0703,0.33193135,88.3478,19.14791644,11.77970667
20170601,-5,cdrS+,B,521.1797,0.91639733,31.244946,9.265416889,4.1659928
20170601,-5,cdrS+,B,531.22656,0.8904444,33.924545,9.444027733,4.523272667
20170601,-5,cdrS+,B,1219.6719,0.44684964,81.11027,21.683056,10.81470267
20170601,-5,cdrS+,B,583.2656,0.9431769,31.432955,10.36916622,4.191060667
20170601,-5,cdrS+,B,303.92188,0.9957322,20.419918,5.403055644,2.722655733
20170601,-5,cdrS+,B,1188.2812,0.2542909,102.80711,21.12499911,13.70761467
20170601,-5,cdrS+,B,265.6172,0.8760206,21.446152,4.722083556,2.859486933
20170601,-5,cdrS+,B,227.25,0.70643264,27.008291,4.04,3.601105467
20170601,-5,cdrS+,B,1457.9463,0.597889,66.97907,25.91904533,8.930542667
20170601,-5,cdrS+,B,436.6836,0.9183329,29.675497,7.763264,3.956732933
20170601,-5,cdrS+,B,393.96484,0.94561756,26.776913,7.003819378,3.570255067
20170601,-5,cdrS+,B,961.40625,0.8087653,41.122833,17.09166667,5.4830444
20170601,-5,cdrS+,B,444.5547,0.98904926,24.936386,7.903194667,3.324851467
20170601,-5,cdrS+,B,554.6328,0.70190424,40.828518,9.860138667,5.4438024
20170601,-5,cdrS+,B,158.48438,0.9922951,14.787361,2.817500089,1.971648133
20170601,-5,cdrS+,B,1043.6562,0.39765936,79.25191,18.553888,10.56692133
20170601,-5,cdrS+,B,921.7578,0.47972572,67.755646,16.38680533,9.034086133
20170601,-5,cdrS+,B,851.7295,0.4301086,72.53261,15.14185778,9.671014667
20170601,-5,cdrS+,B,476.9004,0.71809936,37.51637,8.478229333,5.002182667
20170601,-5,cdrS+,B,1325.5312,0.4291635,73.619225,23.56499911,9.815896667
20170601,-5,cdrS+,B,756.5,0.5388391,52.619415,13.44888889,7.015922
20170601,-5,cdrS+,B,1631.375,0.47772792,90.536415,29.00222222,12.071522
20170601,-5,cdrS+,B,1241.3242,0.27358884,100.88554,22.06798578,13.45140533
20170601,-5,cdrS+,B,644.6094,0.95829564,31.954708,11.45972267,4.260627733
20170601,-5,cdrS+,B,349.44922,0.9877153,22.19304,6.212430578,2.959072
20170601,-5,cdrS+,B,912.84766,0.8256447,46.643726,16.22840284,6.219163467
20170601,-5,cdrS+,B,654.4219,0.9167999,34.828873,11.63416711,4.643849733
20170601,-5,cdrS+,B,260.33594,0.9896467,19.354536,4.628194489,2.5806048
20170601,-5,cdrS+,B,2170.7344,0.14296325,202.72842,38.59083378,27.030456
20170601,-5,cdrS+,B,362.26562,0.9812991,22.852358,6.440277689,3.046981067
20170601,-5,cdrS+,B,1104.9121,0.77140075,55.640396,19.64288178,7.418719467
20170601,-5,cdrS+,B,320.84375,0.9531894,23.974836,5.703888889,3.1966448
20170601,-5,cdrS+,B,251.625,0.9867314,19.02583,4.473333333,2.536777333
20170601,-5,cdrS+,B,675.65625,0.9015266,37.41534,12.01166667,4.988712
20170601,-5,cdrS+,B,2146.3203,0.8459571,66.93587,38.15680533,8.924782667
20170601,-5,cdrS+,B,1131.4219,0.38445216,82.6018,20.11416711,11.01357333
20170601,-5,cdrS+,B,293.5078,0.95495164,22.988613,5.217916444,3.0651484
20170601,-5,cdrS+,B,727.6094,0.9317988,36.5849,12.93527822,4.877986667
20170601,-5,cdrS+,B,374.25,0.98558426,23.67655,6.653333333,3.156873333
20170601,-5,cdrS+,B,385.80518,0.9723846,25.019768,6.858758756,3.335969067
20170601,-5,cdrS+,B,781.7383,0.74503624,48.005688,13.89756978,6.4007584
20170601,-5,cdrS+,B,378.6328,0.95174754,26.230518,6.731249778,3.4974024
20170601,-5,cdrS+,B,393.8789,0.973021,24.431084,7.002291556,3.257477867
20170601,-5,cdrS+,B,465.2754,0.983602,26.673416,8.271562667,3.556455467
20170601,-5,cdrS+,B,410.3451,0.9838048,25.05345,7.295024,3.34046
20170601,-5,cdrS+,B,963.875,0.7818774,49.687496,17.13555556,6.624999467
20170601,-5,cdrS+,B,164.125,0.985834,15.181738,2.917777778,2.024231733
20170601,-5,cdrS+,B,1358,0.32634005,106.14335,24.14222222,14.15244667
20170601,-5,cdrS+,B,1063.2812,0.36162636,84.8373,18.90277689,11.31164
20170601,-5,cdrS+,B,387.98438,0.92787,25.812555,6.897500089,3.441674
20170601,-5,cdrS+,B,592.8672,0.88395923,34.063385,10.53986133,4.541784667
20170601,-5,cdrS+,B,2331.2031,0.2841472,142.03493,41.44361067,18.93799067
20170601,-5,cdrS+,B,845.60156,0.86578375,39.273697,15.03291662,5.236492933
20170601,-5,cdrS+,B,1294.6562,0.2681871,107.3178,23.01611022,14.30904
20170601,-5,cdrS+,B,870.21875,0.77071273,50.75239,15.47055556,6.766985333
20170601,-5,cdrS+,B,139.55078,0.9937885,13.821812,2.480902756,1.842908267
20170601,-5,cdrS+,B,1053.5862,0.84449494,43.707886,18.73042133,5.827718133
20170601,-5,cdrS+,B,420.28906,0.87526196,30.2533,7.471805511,4.033773333
20170601,-5,cdrS+,B,1017.8203,0.35721624,80.14854,18.09458311,10.686472
20170601,-5,cdrS+,B,950.5293,0.36069566,84.86101,16.89829867,11.31480133
20170601,-5,cdrS+,B,527.3711,0.9628431,27.147223,9.375486222,3.619629733
20170601,-5,cdrS+,B,327.96875,0.94949585,23.892159,5.830555556,3.1856212
20170601,-5,cdrS+,B,481.8203,0.9722152,26.393826,8.565694222,3.5191768
20170601,-5,cdrS+,B,1117.3047,0.7428316,53.55468,19.86319467,7.140624
20170601,-5,cdrS+,B,1001.1094,0.8870174,42.003235,17.79750044,5.600431333
20170601,-5,cdrS+,B,380.77344,0.7513689,33.237583,6.7693056,4.431677733
20170601,-5,cdrS+,B,752.7422,0.8364131,41.24017,13.38208356,5.498689333
20170601,-5,cdrS+,B,2044.3281,0.28107238,93.30344,36.34361067,12.44045867
20170601,-5,cdrS+,B,595.97656,0.42336416,58.022873,10.59513884,7.736383067
20170601,-5,cdrS+,B,1810.4922,0.5630656,78.67289,32.186528,10.48971867
20170601,-5,cdrS+,B,971.9844,0.9413009,41.28081,17.27972267,5.504108
20170601,-5,cdrS+,B,756.5,0.8614466,40.987,13.44888889,5.464933333
20170601,-5,cdrS+,B,476.2422,0.9654654,25.72909,8.466528,3.430545333
20170601,-5,cdrS+,B,943.2969,0.47762707,62.929253,16.76972267,8.390567067
20170601,-5,cdrS+,B,229.8125,0.9313371,21.092985,4.085555556,2.812398
20170601,-5,cdrS+,B,282.5,0.9411636,22.824411,5.022222222,3.0432548
20170601,-5,cdrS+,B,612.6406,0.89663976,34.113445,10.89138844,4.548459333
20170601,-5,cdrS+,B,275.82812,0.8604879,25.37331,4.903611022,3.383108
20170601,-5,cdrS+,B,1669.5938,0.42198116,85.165,29.68166756,11.35533333
20170601,-5,cdrS+,B,321.0625,0.99404556,20.652172,5.707777778,2.753622933
20170601,-5,cdrS+,B,370.21875,0.9015478,27.099518,6.581666667,3.613269067
20170601,-5,cdrS+,B,370.39062,0.97203934,23.322443,6.584722133,3.109659067
20170601,-5,cdrS+,B,511.23438,0.8278693,35.183678,9.0886112,4.691157067
20170601,-5,cdrS+,B,526.6406,0.9669678,27.65692,9.362499556,3.687589333
20170601,-5,cdrS+,B,1177.5625,0.77701885,54.982063,20.93444444,7.330941733
20170601,-5,cdrS+,B,198.79688,0.9572506,18.52489,3.534166756,2.469985333
20170601,-5,cdrS+,B,162.45404,0.89718777,18.972847,2.888071822,2.529712933
20170601,-5,cdrS+,B,64.45679,0.96728176,10.178542,1.145898489,1.357138933
20170601,-5,cdrS+,B,92.02637,0.97743106,11.927974,1.636024356,1.590396533
20170601,-5,cdrS+,B,591.98047,0.36002848,67.11436,10.52409724,8.948581333
20170601,-5,cdrS+,B,185.61719,0.9072372,19.743404,3.299861156,2.632453867
20170601,-5,cdrS+,B,198.3125,0.86525816,19.901167,3.525555556,2.653488933
20170601,-5,cdrS+,B,821.9375,0.17875203,106.91317,14.61222222,14.25508933
20170601,-5,cdrS+,B,286.34375,0.7459526,29.83181,5.090555556,3.977574667
20170601,-5,cdrS+,B,103.71094,0.98970574,12.184925,1.843750044,1.624656667
20170601,-5,cdrS+,B,137.98438,0.9414171,16.023605,2.453055644,2.136480667
20170601,-5,cdrS+,B,589.3672,0.34209493,65.08752,10.47763911,8.678336
20170601,-5,cdrS+,B,438.5,0.16819857,62.161583,7.795555556,8.288211067
20170601,-5,cdrS+,B,1145.4375,0.4190344,86.33036,20.36333333,11.51071467
20170601,-5,cdrS+,B,523.40625,0.863313,34.80983,9.305,4.641310667
20170601,-5,cdrS+,B,1276,0.62635505,48.010414,22.68444444,6.401388533
20170601,-5,cdrS+,B,3179.3125,0.47835177,80.35079,56.52111111,10.71343867
20170601,-5,cdrS+,B,2696.6875,0.8784115,69.06013,47.94111111,9.208017333
20170601,-5,cdrS+,B,398.1875,0.69603986,35.698788,7.078888889,4.7598384
20170601,-5,cdrS+,B,818.9375,0.86899513,41.739887,14.55888889,5.565318267
20170601,-5,cdrS+,B,430.11816,0.840439,28.960516,7.646545067,3.861402133
20170601,-5,cdrS+,B,3232.0312,0.8154923,77.68937,57.45833244,10.35858267
20170601,-5,cdrS+,B,657.1875,0.88466674,34.401485,11.68333333,4.586864667
20170601,-5,cdrS+,B,959.25,0.35605383,78.67009,17.05333333,10.48934533
20170601,-5,cdrS+,B,962.4375,0.59972423,57.610207,17.11,7.681360933
20170601,-5,cdrS+,B,2273.2812,0.6312402,80.22587,40.413888,10.69678267
20170601,-5,cdrS+,B,794.25,0.23749767,61.987904,14.12,8.265053867
20170601,-5,cdrS+,B,161.0249,0.979446,15.66414,2.862664889,2.088552
20170601,-5,cdrS+,B,222.75684,0.9633216,19.141045,3.9601216,2.552139333
20170601,-5,cdrS+,B,820.8755,0.8894384,39.098125,14.59334222,5.213083333
20170601,-5,cdrS+,B,282.29688,0.9486778,22.41302,5.0186112,2.988402667
20170601,-5,cdrS+,B,2979.1953,0.5363457,90.55997,52.963472,12.07466267
20170601,-5,cdrS+,B,575.9414,0.6518261,44.282433,10.23895822,5.9043244
20170601,-5,cdrS+,B,449.20312,0.89769363,31.011213,7.985833244,4.1348284
20170601,-5,cdrS+,B,1759.0161,0.85492504,58.151756,31.27139733,7.753567467
20170601,-5,cdrS+,B,957.875,0.4665065,69.70987,17.02888889,9.294649333
20170601,-5,cdrS+,B,1130.6133,0.94674826,41.16656,20.099792,5.488874667
20170601,-5,cdrS+,B,218.56165,0.9029144,21.59748,3.885540444,2.879664
20170601,-5,cdrS+,B,625.83594,0.97208333,31.980404,11.12597227,4.264053867
20170601,-5,cdrS+,B,1723.6465,0.41057357,96.422325,30.64260444,12.85631
20170601,-5,cdrS+,B,1005.3262,0.9031456,44.0845,17.87246578,5.877933333
20170601,-5,cdrS+,B,476.66406,0.88293374,32.249886,8.474027733,4.2999848
20170601,-5,cdrS+,B,616.1875,0.7179908,36.270046,10.95444444,4.836006133
20170601,-5,cdrS+,B,349.70312,0.82758,29.719757,6.216944356,3.962634267
20170601,-5,cdrS+,B,1047.9961,0.6364675,53.667473,18.63104178,7.155663067
20170601,-5,cdrS+,B,2165.1172,0.73906875,69.86197,38.49097244,9.314929333
20170601,-5,cdrS+,B,255.13086,0.9849664,19.459892,4.535659733,2.594652267
20170601,-5,cdrS+,B,234.99219,0.9873367,18.086653,4.177638933,2.411553733
20170601,-5,cdrS+,B,439,0.8331889,30.174295,7.804444444,4.023239333
20170601,-5,cdrS+,B,335.64844,0.87960756,26.968113,5.967083378,3.5957484
20170601,-5,cdrS+,B,312.35156,0.98216873,21.55272,5.552916622,2.873696
20170601,-5,cdrS+,B,621.77344,0.59799683,48.522964,11.05375004,6.469728533
20170601,-5,cdrS+,B,1729.4062,0.5015655,82.7513,30.74499911,11.03350667
20170601,-5,cdrS+,B,226.19531,0.9506304,20.19804,4.021249956,2.693072
20170601,-5,cdrS+,B,471.17188,0.93485165,28.01017,8.376388978,3.734689333
20170601,-5,cdrS+,B,953.3281,0.96523476,37.932957,16.94805511,5.0577276
20170601,-5,cdrS+,B,289.4375,0.97695655,20.634361,5.145555556,2.751248133
20170601,-5,cdrS+,B,1187.5781,0.7160177,60.846306,21.11249956,8.1128408
20170601,-5,cdrS+,B,282.90625,0.8213627,27.539642,5.029444444,3.671952267
20170601,-5,cdrS+,B,297.84375,0.9289268,23.600119,5.295,3.146682533
20170601,-5,cdrS+,B,750.2031,0.7282316,47.225216,13.336944,6.296695467
20170601,-5,cdrS+,B,298.51562,0.9449773,23.60702,5.306944356,3.147602667
20170601,-5,cdrS+,B,307.20508,0.76456887,29.984053,5.461423644,3.997873733
20170601,-5,cdrS+,B,271.7422,0.95737123,21.68235,4.830972444,2.89098
20170601,-5,cdrS+,B,631.40625,0.8963473,35.702873,11.225,4.760383067
20170601,-5,cdrS+,B,275.72266,0.9723806,21.12553,4.901736178,2.816737333
20170601,-5,cdrS+,B,722.5625,0.650675,51.80492,12.84555556,6.907322667
20170601,-5,cdrS+,B,1439.125,0.8805536,52.236538,25.58444444,6.964871733
20170601,-5,cdrS+,B,728.3594,0.90265745,37.9413,12.94861156,5.05884
20170601,-5,cdrS+,B,1805.4062,0.8085371,56.796764,32.09611022,7.572901867
20170601,-5,cdrS+,B,713.4746,0.90662736,36.388855,12.68399289,4.851847333
20170601,-5,cdrS+,B,515.1875,0.86698306,34.657185,9.158888889,4.620958
20170601,-5,cdrS+,B,540.7031,0.97764236,28.083153,9.612499556,3.7444204
20170601,-5,cdrS+,B,645.6719,0.43330732,55.138023,11.47861156,7.3517364
20170601,-5,cdrS+,B,268.65625,0.992751,19.330698,4.776111111,2.5774264
20170601,-5,cdrS+,B,596.8125,0.9246398,33.38112,10.61,4.450816
20170601,-5,cdrS+,B,513.1875,0.9517531,29.145245,9.123333333,3.886032667
20170601,-5,cdrS+,B,3491.8438,0.7503517,87.26031,62.07722311,11.634708
20170601,-5,cdrS+,B,101.65625,0.9785894,12.468849,1.807222222,1.6625132
20170601,-5,cdrS+,B,208.97852,0.86755675,22.138842,3.715173689,2.9518456
20170601,-5,cdrS+,B,246.88281,0.8028382,25.728928,4.389027733,3.430523733
20170601,-5,cdrS+,B,73.828125,0.9883905,10.261138,1.3125,1.368151733
20170601,-5,cdrS+,B,734.6221,0.28783357,79.64929,13.05994844,10.61990533
20170601,-5,cdrS+,B,1515.6094,0.89298314,56.225372,26.94416711,7.496716267
20170601,-5,cdrS+,B,738.53125,0.72103846,46.91675,13.12944444,6.255566667
20170601,-5,cdrS+,B,495.5625,0.89775413,28.523287,8.81,3.803104933
