Strain,Label,Area_px,Area_micron,Length_px,Length_micron
ura3,ura3D,4072.537,10.1813425,248.65237,12.4326185
ura3,ura3D,4812.493,12.0312325,283.2137,14.160685
ura3,ura3D,1902.1875,4.75546875,122.0041,6.100205
ura3,ura3D,2053.3438,5.1333595,104.93808,5.246904
ura3,ura3D,1146.2441,2.86561025,67.23094,3.361547
ura3,ura3D,1485.7188,3.714297,81.400246,4.0700123
ura3,ura3D,782.6172,1.956543,53.712196,2.6856098
ura3,ura3D,786.77344,1.9669336,47.518417,2.37592085
ura3,ura3D,4726.2773,11.81569325,244.10039,12.2050195
ura3,ura3D,4797.5156,11.993789,320.0031,16.000155
ura3,ura3D,3897.2598,9.7431495,225.47061,11.2735305
ura3,ura3D,1829.0664,4.572666,99.48869,4.9744345
ura3,ura3D,1121.2031,2.80300775,64.288414,3.2144207
ura3,ura3D,2157.5,5.39375,130.18832,6.509416
ura3,ura3D,4203.547,10.5088675,158.14551,7.9072755
ura3,ura3D,2020.3438,5.0508595,102.176315,5.10881575
ura3,ura3D,3347.3438,8.3683595,209.47554,10.473777
ura3,ura3D,869.625,2.1740625,50.77401,2.5387005
ura3,ura3D,216.26074,0.54065185,20.615528,1.0307764
cdrS,cdrSA,2901.3906,7.2534765,169.59363,8.4796815
cdrS,cdrSA,230.82031,0.577050775,29.681644,1.4840822
cdrS,cdrSA,12438.773,31.0969325,639.21985,31.9609925
cdrS,cdrSA,6311.373,15.7784325,288.6174,14.43087
cdrS,cdrSA,713.54297,1.783857425,67.40496,3.370248
cdrS,cdrSA,508.562,1.271405,35.594883,1.77974415
cdrS,cdrSA,884.8906,2.2122265,45.891174,2.2945587
cdrS,cdrSA,752.4375,1.88109375,42.201897,2.11009485
cdrS,cdrSA,4742.6675,11.85666875,217.68095,10.8840475
cdrS,cdrSA,5713.5503,14.28387575,266.062,13.3031
cdrS,cdrSA,672.1875,1.68046875,39.514713,1.97573565
cdrS,cdrSA,355.89844,0.8897461,27.018513,1.35092565
cdrS,cdrSA,1388.625,3.4715625,50.119858,2.5059929
cdrS,cdrSA,7672.119,19.1802975,362.08426,18.104213
cdrS,cdrSA,9655.383,24.1384575,500.7834,25.03917
cdrS,cdrSA,5403.3438,13.5083595,257.96512,12.898256
cdrS,cdrSA,2727.9297,6.81982425,107.912,5.3956
cdrS,cdrSA,1188.9688,2.972422,52.773098,2.6386549
cdrS,cdrSA,9471.879,23.6796975,466.40005,23.3200025
cdrS,cdrSA,7588.467,18.9711675,386.24475,19.3122375
cdrS,cdrSA,2184.25,5.460625,104.73777,5.2368885
cdrS,cdrSA,6426.6094,16.0665235,343.92587,17.1962935
cdrS,cdrSA,3372.8906,8.4322265,143.78456,7.189228
cdrS,cdrSA,5325.8438,13.3146095,280.32126,14.016063
cdrS,cdrSA,3480.9922,8.7024805,174.42764,8.721382
cdrS,cdrSA,5256.8906,13.1422265,126.01984,6.300992
cdrS,cdrSA,1840,4.6,65.76473,3.2882365
cdrS,cdrSA,8288.531,20.7213275,431.01855,21.5509275
cdrS,cdrSA,9634.326,24.085815,383.53226,19.176613
cdrS,cdrSA,2197.3887,5.49347175,138.29317,6.9146585
cdrS,cdrSA,1269.2969,3.17324225,62.514,3.1257
cdrS,cdrSA,3844.1875,9.61046875,190.71707,9.5358535
cdrS,cdrSA,10063.219,25.1580475,441.699,22.08495
cdrS,cdrSA,8027.0273,20.06756825,339.52466,16.976233
cdrS,cdrSA,10133.25,25.333125,396.10226,19.805113
cdrS,cdrSA,7580.1875,18.95046875,402.16537,20.1082685
cdrS,cdrSA,1485.9375,3.71484375,70.178345,3.50891725
cdrS,cdrSA,3832.082,9.580205,188.52055,9.4260275
cdrS,cdrSA,2705.6191,6.76404775,135.67287,6.7836435
cdrS,cdrSA,2669.918,6.674795,116.965805,5.84829025
cdrS,cdrSA,7567.8594,18.9196485,348.81656,17.440828
cdrS,cdrSA,872.34375,2.180859375,69.641945,3.48209725
cdrS,cdrSA,1741.2812,4.353203,101.65137,5.0825685
cdrS,cdrSA,5939.2188,14.848047,222.10358,11.105179
cdrS,cdrSA,47.75,0.119375,11.7046995,0.585234975
cdrS,cdrSA,6746.0166,16.8650415,300.5628,15.02814
cdrS,cdrSA,4178.828,10.44707,196.74348,9.837174
cdrS,cdrSA,6646.9453,16.61736325,359.2353,17.961765
cdrS,cdrSA,2815.5469,7.03886725,154.2887,7.714435
cdrS,cdrSA,6902.6953,17.25673825,383.17227,19.1586135
cdrS,cdrSA,10565.079,26.4126975,510.8992,25.54496
cdrS,cdrSA,8380.99,20.952475,356.40005,17.8200025
cdrS,cdrSA,6031.172,15.07793,332.28,16.614
cdrS,cdrSA,311.84375,0.779609375,46.872166,2.3436083
cdrS,cdrSA,2821.7734,7.0544335,168.29141,8.4145705
cdrS,cdrSA,891.59375,2.228984375,36.687874,1.8343937
cdrS,cdrSA,5439.0977,13.59774425,233.1373,11.656865
cdrS,cdrSA,5914.5703,14.78642575,293.43652,14.671826
cdrS,cdrSA,1670.4062,4.1760155,137.97464,6.898732
cdrS,cdrSA,6369.135,15.9228375,305.49796,15.274898
cdrS,cdrSA,1128.0469,2.82011725,73.82411,3.6912055
cdrS,cdrSA,4275.4023,10.68850575,230.315,11.51575
cdrS,cdrSA,2304.9922,5.7624805,136.95619,6.8478095
cdrS,cdrSA,2654.5,6.63625,128.51459,6.4257295
cdrS,cdrSA,3635.3438,9.0883595,192.91708,9.645854
cdrS,cdrSA,6684.578,16.711445,307.06512,15.353256
cdrS,cdrSA,3914.6562,9.7866405,217.36835,10.8684175
cdrS,cdrSA,7976.7935,19.94198375,464.5423,23.227115
cdrS,cdrSA,4256.0205,10.64005125,121.16518,6.058259
cdrS,cdrSA,9805.699,24.5142475,469.51572,23.475786
cdrS,cdrSA,10735.496,26.83874,490.6669,24.533345
cdrS,cdrSA,5624.742,14.061855,266.34,13.317
cdrS,cdrSA,482.59766,1.20649415,45.35416,2.267708
cdrS,cdrSA,2474.8594,6.1871485,112.79185,5.6395925
cdrS,cdrSA,3333.2969,8.33324225,154.74171,7.7370855
cdrS,cdrSA,1463.3281,3.65832025,62.76942,3.138471
cdrS,cdrSA,7687.4688,19.218672,407.80634,20.390317
cdrS,cdrSA,712.9219,1.78230475,68.15879,3.4079395
cdrS,cdrSA,2571.1548,6.427887,67.54258,3.377129
cdrS,cdrSA,5862.75,14.656875,358.09775,17.9048875
cdrS,cdrSA,8554.0625,21.38515625,484.99176,24.249588
cdrS,cdrSA,3667.1875,9.16796875,241.17421,12.0587105
cdrS,cdrSA,2913.1328,7.282832,184.70787,9.2353935
cdrS,cdrSA,1524.9219,3.81230475,64.288414,3.2144207
cdrS,cdrSA,4370.4883,10.92622075,204.31837,10.2159185
cdrS,cdrSA,8822.949,22.0573725,408.44217,20.4221085
cdrS,cdrSA,2594.2676,6.485669,114.73883,5.7369415
cdrS,cdrSA,1700.3203,4.25080075,119.97083,5.9985415
cdrS,cdrSA,802.6328,2.006582,34.20526,1.710263
cdrS,cdrSA,2558.8047,6.39701175,95.77578,4.788789
cdrS,cdrSA,2299.309,5.7482725,89.88882,4.494441
cdrS,cdrSA,1149.7031,2.87425775,92.11406,4.605703
cdrS,cdrSA,1847.5938,4.6189845,124.45481,6.2227405
cdrS,cdrSA,3868.5312,9.671328,192.86523,9.6432615
cdrS,cdrSA,3491.8125,8.72953125,181.22362,9.061181
cdrS,cdrSA,7841.996,19.60499,404.12003,20.2060015
cdrS,cdrSA,4638.795,11.5969875,252.21024,12.610512
cdrS,cdrSA,2364.9688,5.912422,119.26861,5.9634305
cdrS,cdrSA,10284.797,25.7119925,512.328,25.6164
cdrS,cdrSA,4555.8203,11.38955075,234.67424,11.733712
cdrS,cdrSA,1803.125,4.5078125,105.550934,5.2775467
cdrS,cdrSA,1509.6484,3.774121,105.47511,5.2737555
cdrS,cdrSA,2560.502,6.401255,136.40015,6.8200075
cdrS,cdrSB,6007.629,15.0190725,316.94794,15.847397
cdrS,cdrSB,4533.3594,11.3333985,232.24341,11.6121705
cdrS,cdrSB,1942.8438,4.8571095,88.40814,4.420407
cdrS,cdrSB,346.89648,0.8672412,27.202942,1.3601471
cdrS,cdrSB,758.7539,1.89688475,103.09704,5.154852
cdrS,cdrSB,1495.4375,3.73859375,52.69725,2.6348625
cdrS,cdrSB,8126.6953,20.31673825,449.64987,22.4824935
cdrS,cdrSB,2703.3945,6.75848625,142.21463,7.1107315
cdrS,cdrSB,280.75,0.701875,38.8973,1.944865
cdrS,cdrSB,1430.7812,3.576953,122.80065,6.1400325
cdrS,cdrSB,3940.4375,9.85109375,222.94843,11.1474215
cdrS,cdrSB,1694.4419,4.23610475,78.339005,3.91695025
cdrS,cdrSB,1792.2368,4.480592,83.240616,4.1620308
cdrS,cdrSB,7766.6797,19.41669925,429.38562,21.469281
cdrS,cdrSB,1499.4315,3.74857875,87.64131,4.3820655
cdrS,cdrSB,2178.5781,5.44644525,90.47652,4.523826
cdrS,cdrSB,5508.875,13.7721875,306.49307,15.3246535
cdrS,cdrSB,3227.9648,8.069912,156.2626,7.81313
cdrS,cdrSB,5344.8594,13.3621485,323.33572,16.166786
cdrS,cdrSB,2677.125,6.6928125,158.26875,7.9134375
cdrS,cdrSB,3881.125,9.7028125,131.7953,6.589765
cdrS,cdrSB,1080.2979,2.70074475,50.447994,2.5223997
cdrS,cdrSB,1007.125,2.5178125,45,2.25
cdrS,cdrSB,3349.9492,8.374873,186.13167,9.3065835
cdrS,cdrSB,962.96875,2.407421875,47.07441,2.3537205
cdrS,cdrSB,1531.7812,3.829453,70.178345,3.50891725
cdrS,cdrSB,4649.9688,11.624922,214.78593,10.7392965
cdrS,cdrSB,1714.9062,4.2872655,156.54073,7.8270365
cdrS,cdrSB,8687.016,21.71754,482.32043,24.1160215
cdrS,cdrSB,2625.8438,6.5646095,161.44658,8.072329
cdrS,cdrSB,7779.703,19.4492575,459.61942,22.980971
cdrS,cdrSB,6159.3906,15.3984765,219.4402,10.97201
cdrS,cdrSB,5945.4434,14.8636085,332.28,16.614
cdrS,cdrSB,1832.75,4.581875,101.597244,5.0798622
cdrS,cdrSB,790.84375,1.977109375,36.05551,1.8027755
cdrS,cdrSB,3739.8984,9.349746,202.9803,10.149015
cdrS,cdrSB,4516.3438,11.2908595,222.08107,11.1040535
cdrS,cdrSB,6431.4062,16.0785155,368.45624,18.422812
cdrS,cdrSB,1573.6406,3.9341015,52.63079,2.6315395
cdrS,cdrSB,160.375,0.4009375,21.633308,1.0816654
cdrS,cdrSB,3503.1953,8.75798825,207.87015,10.3935075
cdrS,cdrSB,3837.1719,9.59292975,211.07344,10.553672
cdrS,cdrSB,4373.7656,10.934414,277.4617,13.873085
cdrS,cdrSB,5950.5713,14.87642825,346.83136,17.341568
cdrS,cdrSB,826.58594,2.06646485,70.2282,3.51141
cdrS,cdrSB,953.6719,2.38417975,60.41523,3.0207615
cdrS,cdrSB,401.54688,1.0038672,40.49663,2.0248315
cdrS,cdrSB,1289.0376,3.222594,43.65776,2.182888
cdrS,cdrSB,7389.254,18.473135,389.54974,19.477487
cdrS,cdrSB,5457.672,13.64418,306.0229,15.301145
cdrS,cdrSB,4056.0586,10.1401465,161.18623,8.0593115
cdrS,cdrSB,186.57031,0.466425775,32.202484,1.6101242
cdrS,cdrSB,717.26294,1.79315735,48.104053,2.40520265
cdrS,cdrSB,648.1133,1.62028325,34.713108,1.7356554
cdrS,cdrSB,1431.1094,3.5777735,86.33076,4.316538
cdrS,cdrSB,1748.4219,4.37105475,87.28116,4.364058
cdrS,cdrSB,441.9922,1.1049805,28.01785,1.4008925
cdrS,cdrSB,6556.828,16.39207,346.60208,17.330104
cdrS,cdrSB,2370.2148,5.925537,93.10747,4.6553735
cdrS,cdrSB,3059.9531,7.64988275,170.32909,8.5164545
cdrS,cdrSB,2983.5215,7.45880375,164.71187,8.2355935
cdrS,cdrSB,1111.6875,2.77921875,98.99495,4.9497475
cdrS,cdrSB,7407.5234,18.5188085,348.0833,17.404165
cdrS,cdrSB,2673.0234,6.6825585,227.49506,11.374753
cdrS,cdrSB,6296.7812,15.741953,390.2166,19.51083
cdrS,cdrSB,2273.2812,5.683203,140.98227,7.0491135
cdrS,cdrSB,4355.5938,10.8889845,322.06366,16.103183
cdrS,cdrSB,3404.9375,8.51234375,165.13025,8.2565125
cdrS,cdrSB,1238.375,3.0959375,62.76942,3.138471
cdrS,cdrSB,1351.75,3.379375,47.423622,2.3711811
cdrS,cdrSB,6091.8047,15.22951175,325.59177,16.2795885
cdrS,cdrSB,2289.5156,5.723789,95.566734,4.7783367
cdrS,cdrSB,2733.891,6.8347275,74.330345,3.71651725
cdrS,cdrSB,1716.6875,4.29171875,77.16217,3.8581085
cdrS,cdrSB,2723.7344,6.809336,121.511314,6.0755657
cdrS,cdrSB,5919.1094,14.7977735,381.75647,19.0878235
cdrS,cdrSB,9208.0625,23.02015625,545.6739,27.283695
cdrS,cdrSB,5551.0938,13.8777345,351.09686,17.554843
cdrS,cdrSB,1876.4062,4.6910155,83.74366,4.187183
cdrS,cdrSB,9245.207,23.1130175,466.63477,23.3317385
cdrS,cdrSB,1302.8984,3.257246,53.851646,2.6925823
cdrS,cdrSB,5185.6855,12.96421375,303.1056,15.15528
cdrS,cdrSB,627.3574,1.5683935,47.169907,2.35849535
cdrS,cdrSB,1310.7832,3.276958,110.94143,5.5470715
cdrS,cdrSB,2006.2031,5.01550775,151.70036,7.585018
cdrS,cdrSB,351.52368,0.8788092,26.400757,1.32003785
cdrS,cdrSB,12073.875,30.1846875,618.3656,30.91828
cdrS,cdrSB,1408.7891,3.52197275,85.146935,4.25734675
cdrS,cdrSB,5506.9688,13.767422,206.2062,10.31031
cdrS,cdrSB,3771.7656,9.429414,191.70811,9.5854055
cdrS,cdrSB,179.44531,0.448613275,32.449963,1.62249815
cdrS,cdrSB,7179.3516,17.948379,472.27322,23.613661
cdrS,cdrSB,6176.672,15.44168,364.3309,18.216545
cdrS,cdrSB,2256.6953,5.64173825,140.42792,7.021396
cdrS,cdrSB,4184.9053,10.46226325,368.77365,18.4386825
cdrS,cdrSB,4992.4814,12.4812035,193.5407,9.677035
cdrS,cdrSB,2439.3848,6.098462,85.37564,4.268782
cdrS,cdrSB,241.6543,0.60413575,32.449963,1.62249815
cdrS,cdrSB,1103.5312,2.758828,67.26812,3.363406
cdrS,cdrSB,1529.6562,3.8241405,74.94665,3.7473325
cdrS,cdrSB,2177.375,5.4434375,100.80179,5.0400895
cdrS,cdrSB,9916.992,24.79248,560.17944,28.008972
cdrS,cdrSB,1377.0234,3.4425585,68.50548,3.425274
cdrS,cdrSB,2988.4062,7.4710155,144.06943,7.2034715
cdrS,cdrSB,1729.5938,4.3239845,82.29824,4.114912
cdrS,cdrSB,827.09375,2.067734375,36.124783,1.80623915
cdrS,cdrSB,4227.625,10.5690625,278.49774,13.924887
cdrS,cdrSB,962.9375,2.40734375,59.22837,2.9614185
cdrS,cdrSB,2211.1875,5.52796875,74.94665,3.7473325
cdrS,cdrSB,2913.6875,7.28421875,82.0975,4.104875
cdrS,cdrSB,1647.5312,4.118828,87.0919,4.354595
cdrS,cdrSB,2772.3281,6.93082025,213.35417,10.6677085
cdrS,cdrSB,3484.236,8.71059,208.36986,10.418493
cdrS,cdrSB,3374.3066,8.4357665,167.0449,8.352245
cdrS,cdrSB,2188.0508,5.470127,169.3576,8.46788
cdrS,cdrSB,2253.1719,5.63292975,93.770996,4.6885498
cdrS,cdrSB,4248.84,10.6221,236.90715,11.8453575
cdrS,cdrSB,4722.246,11.805615,206.1674,10.30837
cdrS,cdrSB,4504.7656,11.261914,238.59799,11.9298995
cdrS,cdrSB,2386.0469,5.96511725,117.10679,5.8553395
cdrS,cdrSB,384.6875,0.96171875,41,2.05
cdrS,cdrSB,1220.0859,3.05021475,58.189346,2.9094673
cdrS,cdrSB,4709.0312,11.772578,271.46454,13.573227
cdrS,cdrSB,2084.9238,5.2123095,59.413803,2.97069015
cdrS,cdrSB,2116.5625,5.29140625,172.05232,8.602616
cdrS,cdrSB,1681.4531,4.20363275,91.21951,4.5609755
cdrS,cdrSB,7161.992,17.90498,363.16663,18.1583315
cdrS,cdrSB,7420.9375,18.55234375,414.96024,20.748012
cdrS,cdrSB,1035.7949,2.58948725,46.647614,2.3323807
cdrS,cdrSB,10199.43,25.498575,519.3121,25.965605
cdrS,cdrSB,3230.9531,8.07738275,227.4379,11.371895
cdrS,cdrSB,2481.8125,6.20453125,132.63861,6.6319305
cdrS,cdrSB,9042.672,22.60668,538.57684,26.928842
cdrS,cdrSB,1531.8125,3.82953125,80.26207,4.0131035
cdrS,cdrSB,5661.001,14.1525025,336.4818,16.82409
cdrS,cdrSB,8724.691,21.8117275,477.4348,23.87174
cdrS,cdrSB,406.86328,1.0171582,31.622776,1.5811388
cdrS,cdrSB,6895.5312,17.238828,380.8018,19.04009
cdrS,cdrSB,1533.6445,3.83411125,91.04944,4.552472
cdrS,cdrSB,4457.008,11.14252,276.48148,13.824074
cdrS,cdrSB,6720.2812,16.800703,347.88074,17.394037
cdrS,cdrSB,1038.3438,2.5958595,83.198555,4.15992775
cdrS,cdrSB,5622.297,14.0557425,316.547,15.82735
cdrS,cdrSB,4009.8438,10.0246095,214.47844,10.723922
cdrS,cdrSB,5219.4688,13.048672,332.7732,16.63866
cdrS,cdrSB,1734.4375,4.33609375,119.03781,5.9518905
cdrS,cdrSB,1596.8125,3.99203125,87.92042,4.396021
cdrS,cdrSB,5052.625,12.6315625,265.96616,13.298308
cdrS,cdrSB,9929.516,24.82379,367.61392,18.380696
cdrS,cdrSB,4685.3203,11.71330075,296.00674,14.800337
cdrS,cdrSB,1562.7891,3.90697275,80.1561,4.007805
cdrS,cdrSB,9509.213,23.7730325,455.02747,22.7513735
cdrS,cdrSB,6467.5,16.16875,359.38977,17.9694885
cdrS,cdrSB,1829.0312,4.572578,91.67879,4.5839395
cdrS,cdrSB,1412.6562,3.5316405,75.66373,3.7831865
cdrS,cdrSB,1355.5938,3.3889845,77.16217,3.8581085
cdrS,cdrSB,6314.828,15.78707,247.35805,12.3679025
cdrS,cdrSB,1310.6875,3.27671875,86.64872,4.332436
cdrS,cdrSB,2035.4375,5.08859375,101.87247,5.0936235
cdrS,cdrSB,1465.0625,3.66265625,90.60905,4.5304525
cdrS,cdrSB,2684.7656,6.711914,89.40358,4.470179
cdrS,cdrSB,2358.7812,5.896953,76.6942,3.83471
cdrS,cdrSB,198.84282,0.49710705,28.178005,1.40890025
cdrS,cdrSB,124.48749,0.311218725,20,1
cdrS,cdrSB,2096.5166,5.2412915,116.46888,5.823444
cdrS,cdrSB,2331.664,5.82916,76.105194,3.8052597
cdrS,cdrSB,7505.5703,18.76392575,440.60074,22.030037
cdrS,cdrSB,1018.3281,2.54582025,51.78803,2.5894015
cdrS,cdrSB,420.71222,1.05178055,34.713108,1.7356554
cdrS,cdrSB,9090.172,22.72543,359.46906,17.973453
cdrS,cdrSB,9247.375,23.1184375,514.4366,25.72183
cdrS,cdrSB,2838.1074,7.0952685,150.41609,7.5208045
cdrS,cdrSB,1990.7812,4.976953,154.46683,7.7233415
cdrS,cdrSB,959.5469,2.39886725,87.66413,4.3832065
cdrS,cdrSB,7753.629,19.3840725,394.6771,19.733855
cdrS,cdrSB,1718.9062,4.2972655,54.74486,2.737243
cdrS,cdrSB,5697.9453,14.24486325,290.50473,14.5252365
cdrS,cdrSB,3001.1406,7.5028515,123.47064,6.173532
cdrS,cdrSB,3071.293,7.6782325,108.37435,5.4187175
cdrS,cdrSB,6819.289,17.0482225,359.11697,17.9558485
cdrS,cdrSB,2234.2969,5.58574225,112.60551,5.6302755
cdrS,cdrSB,173.71875,0.434296875,22.203604,1.1101802
cdrS,cdrSB,5472,13.68,359.2353,17.961765
cdrS,cdrSB,880.4043,2.20101075,51.40039,2.5700195
cdrS,cdrSB,2452.0625,6.13015625,125.032,6.2516
cdrS,cdrSB,8323.844,20.80961,430.20227,21.5101135
cdrS,cdrSB,8607.375,21.5184375,474.6641,23.733205
cdrS,cdrSB,1580.6562,3.9516405,98.9798,4.94899
cdrS,cdrSB,2395.7344,5.989336,81.3019,4.065095
cdrS,cdrSB,4810.7246,12.0268115,268.8438,13.44219
cdrS,cdrSB,3816.1836,9.540459,229.17242,11.458621
cdrS,cdrSB,1410.8906,3.5272265,53.75872,2.687936
cdrS,cdrSB,13648.031,34.1200775,614.7064,30.73532
cdrS,cdrSB,7525.6562,18.8141405,258.07364,12.903682
cdrS,cdrSB,1012.4873,2.53121825,42.154476,2.1077238
cdrS,cdrSB,3316.6562,8.2916405,164.80595,8.2402975
cdrS,cdrSB,5595.6875,13.98921875,273.44104,13.672052
cdrS,cdrSB,702.5,1.75625,66.21933,3.3109665
cdrS,cdrSB,1318.4824,3.296206,116.40017,5.8200085
cdrS,cdrSB,5778.172,14.44543,310.71048,15.535524
cdrS,cdrSB,4982.6055,12.45651375,261.00766,13.050383
cdrS,cdrSB,8733.1875,21.83296875,468.3268,23.41634
cdrS,cdrSB,1119.7891,2.79947275,92.70383,4.6351915
cdrS,cdrSB,2038,5.095,58.60034,2.930017
cdrS,cdrSB,2706.75,6.766875,99.80982,4.990491
cdrS,cdrSB,1974.6484,4.936621,77.87811,3.8939055
cdrS,cdrSB,3475.8906,8.6897265,170.75128,8.537564
cdrS,cdrSB,6120.4688,15.301172,351.60205,17.5801025
cdrS,cdrSB,7491.8438,18.7296095,402.5171,20.125855
cdrS,cdrSB,1652.4062,4.1310155,91.08238,4.554119
cdrS,cdrSB,3308.289,8.2707225,141.52385,7.0761925
cdrS,cdrSB,1210.6875,3.02671875,52.801514,2.6400757
cdrS,cdrSB,5990.3516,14.975879,332.1039,16.605195
cdrS,cdrSB,2477.8606,6.1946515,123.16656,6.158328
cdrS,cdrSB,535.1953,1.33798825,34.525352,1.7262676
cdrS,cdrSB,7084.1865,17.71046625,368.40875,18.4204375
cdrS,cdrSB,508.28125,1.270703125,29.614185,1.48070925
cdrS,cdrSB,5954.6562,14.8866405,362.62653,18.1313265
cdrS,cdrSB,7281.3438,18.2033595,309.91934,15.495967
cdrS,cdrSB,2085.8271,5.21456775,180.54639,9.0273195
cdrS,cdrSB,7308.9336,18.272334,425.90726,21.295363
cdrS,cdrSB,1038.4062,2.5960155,53.25411,2.6627055
cdrS,cdrSB,8034.083,20.0852075,402.9057,20.145285
cdrS,cdrSB,4544.961,11.3624025,163.2207,8.161035
cdrS,cdrSB,513.0625,1.28265625,53.851646,2.6925823
cdrS,cdrSB,4594.168,11.48542,309.34286,15.467143
cdrS,cdrSB,7031.4375,17.57859375,479.58838,23.979419
cdrS,cdrSB,5423.0938,13.5577345,246.03252,12.301626
cdrS,cdrSB,4036.5781,10.09144525,306.0229,15.301145
cdrS,cdrSB,7271.5625,18.17890625,408.25604,20.412802
cdrS,cdrSB,1458.9932,3.647483,55.713554,2.7856777
cdrS,cdrSB,873.47266,2.18368165,58.5235,2.926175
cdrS,cdrSB,2471.4688,6.178672,153.94154,7.697077
cdrS,cdrSB,2197.586,5.493965,118.56222,5.928111
cdrS,cdrSB,1710.1094,4.2752735,135.97794,6.798897
cdrS,cdrSB,958.53125,2.396328125,49.0408,2.45204
cdrS,cdrSB,3963.0156,9.907539,224.20749,11.2103745
cdrS,cdrSB,2112.6875,5.28171875,105.546196,5.2773098
cdrS,cdrSB,1243.2812,3.108203,50.24938,2.512469
cdrS,cdrSB,2213.5566,5.5338915,104.86182,5.243091
cdrS,cdrSB,170.625,0.4265625,21.377558,1.0688779
cdrS,cdrSB,1789.4609,4.47365225,131.02672,6.551336
cdrS,cdrSB,1466.5449,3.66636225,61.7171,3.085855
cdrS,cdrSB,1410.1543,3.52538575,53.15073,2.6575365
cdrS,cdrSB,5390.125,13.4753125,307.3044,15.36522
cdrS,cdrSB,7045.172,17.61293,429.80228,21.490114
cdrS,cdrSB,5770.9414,14.4273535,343.40646,17.170323
cdrS,cdrSB,1056.2188,2.640547,43.56604,2.178302
cdrS,cdrSB,227.09375,0.567734375,21.633308,1.0816654
cdrS,cdrSB,1226.6094,3.0665235,119.753914,5.9876957
cdrS,cdrSB,178.32812,0.4458203,21.540659,1.07703295
cdrS,cdrSB,548.9512,1.372378,46.32494,2.316247
cdrS,cdrSB,2255.8662,5.6396655,152.9575,7.647875
cdrS,cdrSB,1428.7188,3.571797,135.85654,6.792827
cdrS,cdrSB,1888.0938,4.7202345,104,5.2
cdrS,cdrSB,8202.75,20.506875,545.0468,27.25234
cdrS,cdrSB,1371.1875,3.42796875,78.54935,3.9274675
cdrS,cdrSB,8939.219,22.3480475,499.24744,24.962372
cdrS,cdrSB,1836.4688,4.591172,93.62158,4.681079
cdrS,cdrSB,7226.449,18.0661225,388.06314,19.403157
cdrS,cdrSB,1919.2969,4.79824225,150.54567,7.5272835
cdrS,cdrSB,1170.5059,2.92626475,65.29931,3.2649655
cdrS,cdrSB,5085.4062,12.7135155,288.5065,14.425325
cdrS,cdrSB,534.2578,1.3356445,44.922153,2.24610765
cdrS,cdrSB,3979.7656,9.949414,217.17505,10.8587525
cdrS,cdrSB,5593.75,13.984375,339.4849,16.974245
cdrS,cdrSB,3167.2852,7.918213,231.63118,11.581559
cdrS,cdrSB,703.5625,1.75890625,34.539833,1.72699165
cdrS,cdrSB,2172.0713,5.43017825,96.74709,4.8373545
cdrS,cdrSB,3425.2305,8.56307625,226.31393,11.3156965
cdrS,cdrSB,2338.4766,5.8461915,170,8.5
cdrS,cdrSB,2646.606,6.616515,202.78067,10.1390335
cdrS,cdrSB,1520.25,3.800625,80.523285,4.02616425
cdrS,cdrSB,10073.875,25.1846875,511.269,25.56345
cdrS,cdrSB,2376.25,5.940625,118.270874,5.9135437
cdrS,cdrSB,7690.7188,19.226797,454.0936,22.70468
cdrS,cdrSB,1110.0938,2.7752345,104.69479,5.2347395
cdrS,cdrSB,1080.4062,2.7010155,85.70297,4.2851485
cdrS,cdrSC,3218.9258,8.0473145,111.305885,5.56529425
cdrS,cdrSC,5373.875,13.4346875,328.92703,16.4463515
cdrS,cdrSC,8184.203,20.4605075,527.52344,26.376172
cdrS,cdrSC,272.03125,0.680078125,23.853722,1.1926861
cdrS,cdrSC,6775.0156,16.937539,378.3345,18.916725
cdrS,cdrSC,2269.6675,5.67416875,122.80065,6.1400325
cdrS,cdrSC,788.875,1.9721875,43.56604,2.178302
cdrS,cdrSC,666.0625,1.66515625,37.01351,1.8506755
cdrS,cdrSC,1992.3379,4.98084475,72.42237,3.6211185
cdrS,cdrSC,6871.2188,17.178047,322.72125,16.1360625
cdrS,cdrSC,331.958,0.829895,25.806976,1.2903488
cdrS,cdrSC,3913.0938,9.7827345,241.23433,12.0617165
cdrS,cdrSC,2486.4375,6.21609375,95.27329,4.7636645
cdrS,cdrSC,1437.4219,3.59355475,73.24616,3.662308
cdrS,cdrSC,7691.8516,19.229629,435.40442,21.770221
cdrS,cdrSC,1403.3828,3.508457,53.935146,2.6967573
cdrS,cdrSC,765.375,1.9134375,41.976185,2.09880925
cdrS,cdrSC,2022.9453,5.05736325,110.02727,5.5013635
cdrS,cdrSC,1415.9375,3.53984375,80.454956,4.0227478
cdrS,cdrSC,7918.211,19.7955275,411.58838,20.579419
cdrS,cdrSC,3003.705,7.5092625,141.05673,7.0528365
cdrS,cdrSC,6011.1875,15.02796875,306.5844,15.32922
cdrS,cdrSC,6890.3438,17.2258595,455.09668,22.754834
cdrS,cdrSC,6771.0312,16.927578,318.60007,15.9300035
cdrS,cdrSC,409.7578,1.0243945,24.33105,1.2165525
cdrS,cdrSC,949.6172,2.374043,55.65968,2.782984
cdrS,cdrSC,5559.867,13.8996675,306.8697,15.343485
cdrS,cdrSC,3130.4844,7.826211,101.636604,5.0818302
