Strain,Label,Area_px,Area_micron,Length_px,Length_micron
cdrS,cdrSD,5007.8516,12.519629,225.56818,11.278409
cdrS,cdrSD,3386.7031,8.46675775,169.54056,8.477028
cdrS,cdrSD,1900.125,4.7503125,184.05365,9.2026825
cdrS,cdrSD,11745.254,29.363135,463.57092,23.178546
cdrS,cdrSD,5435.7812,13.589453,236.03389,11.8016945
cdrS,cdrSD,2109.0156,5.272539,119.72833,5.9864165
cdrS,cdrSD,2593.6562,6.4841405,139.70326,6.985163
cdrS,cdrSD,9886.109,24.7152725,391.65546,19.582773
cdrS,cdrSD,1017.329,2.5433225,76.48529,3.8242645
cdrS,cdrSD,2020.75,5.051875,80.554405,4.02772025
cdrS,cdrSD,4539.9453,11.34986325,219.06038,10.953019
cdrS,cdrSD,10225.573,25.5639325,565.038,28.2519
cdrS,cdrSD,770.97656,1.9274414,74.96666,3.748333
cdrS,cdrSD,3941.3438,9.8533595,128.03516,6.401758
cdrS,cdrSD,1937.9062,4.8447655,102.02646,5.101323
cdrS,cdrSD,6058.5703,15.14642575,267.23788,13.361894
cdrS,cdrSD,10019.117,25.0477925,586.65576,29.332788
cdrS,cdrSD,4593.4062,11.4835155,255.40947,12.7704735
cdrS,cdrSD,4243.375,10.6084375,223.2353,11.161765
cdrS,cdrSD,8233.674,20.584185,357.53183,17.8765915
cdrS,cdrSD,2906.8438,7.2671095,129.5598,6.47799
Scomp,ScompA,10273.57,25.683925,470.7919,23.539595
Scomp,ScompA,1899.4443,4.74861075,68.8186,3.44093
Scomp,ScompA,1605.8706,4.0146765,89.498604,4.4749302
Scomp,ScompA,12005.008,30.01252,701.1312,35.05656
Scomp,ScompA,11285.478,28.213695,349.8128,17.49064
Scomp,ScompA,3123.1719,7.80792975,192.37463,9.6187315
Scomp,ScompA,697.75,1.744375,56.22277,2.8111385
Scomp,ScompA,1809.5938,4.5239845,106.04244,5.302122
Scomp,ScompA,1098.7188,2.746797,67.424034,3.3712017
Scomp,ScompA,433.0586,1.0826465,46.486557,2.32432785
Scomp,ScompA,10832.947,27.0823675,576.1892,28.80946
Scomp,ScompA,1471.9141,3.67978525,73.24616,3.662308
Scomp,ScompA,1885.4062,4.7135155,115.83609,5.7918045
Scomp,ScompA,2329.5938,5.8239845,127.581345,6.37906725
Scomp,ScompA,949.71875,2.374296875,41.109608,2.0554804
Scomp,ScompA,3254.2188,8.135547,200.32224,10.016112
Scomp,ScompA,2156.5625,5.39140625,116.60618,5.830309
Scomp,ScompA,2121.461,5.3036525,116.48176,5.824088
Scomp,ScompA,4445.0156,11.112539,255.82025,12.7910125
Scomp,ScompA,842.65625,2.106640625,61.983868,3.0991934
Scomp,ScompA,764.875,1.9121875,71.30919,3.5654595
Scomp,ScompA,9439.484,23.59871,464.79672,23.239836
Scomp,ScompA,1241.0312,3.102578,90.13878,4.506939
Scomp,ScompA,1958.0117,4.89502925,94.641426,4.7320713
Scomp,ScompA,4187.63,10.469075,273.6421,13.682105
Scomp,ScompA,5134.047,12.8351175,320.40756,16.020378
Scomp,ScompA,4892.7695,12.23192375,282.0727,14.103635
Scomp,ScompA,3759.5156,9.398789,209.25105,10.4625525
Scomp,ScompA,3311.4062,8.2785155,174.73409,8.7367045
Scomp,ScompA,2156.2969,5.39074225,140.20699,7.0103495
Scomp,ScompA,1907.1719,4.76792975,92.31468,4.615734
Scomp,ScompA,1957.2207,4.89305175,95.80188,4.790094
Scomp,ScompA,7360.534,18.401335,327.37134,16.368567
Scomp,ScompA,6512.203,16.2805075,358.36572,17.918286
Scomp,ScompA,967.5,2.41875,46.32494,2.316247
Scomp,ScompA,3460.5312,8.651328,187.42732,9.371366
Scomp,ScompA,8056.041,20.1401025,401.63666,20.081833
Scomp,ScompA,1501.1562,3.7528905,85.98256,4.299128
Scomp,ScompA,1721.5078,4.3037695,89.84431,4.4922155
Scomp,ScompA,1337.0312,3.342578,82.764725,4.13823625
Scomp,ScompA,2541.4375,6.35359375,146.53668,7.326834
Scomp,ScompA,1729.4062,4.3235155,125.60255,6.2801275
Scomp,ScompA,839.42676,2.0985669,45.39824,2.269912
Scomp,ScompA,8916.125,22.2903125,152.97713,7.6488565
Scomp,ScompA,1668.5,4.17125,140.07141,7.0035705
Scomp,ScompA,959.5625,2.39890625,83.0542,4.15271
Scomp,ScompA,2764.461,6.9111525,170.9883,8.549415
Scomp,ScompA,1669,4.1725,86.821655,4.34108275
Scomp,ScompA,1103.5312,2.758828,57.280014,2.8640007
Scomp,ScompA,10550.416,26.37604,521.4183,26.070915
Scomp,ScompA,1499.543,3.7488575,160.70158,8.035079
Scomp,ScompA,3285.9062,8.2147655,158.80806,7.940403
Scomp,ScompA,1376.1289,3.44032225,78.39005,3.9195025
Scomp,ScompA,2153.2188,5.383047,93.941475,4.69707375
Scomp,ScompA,4170.6562,10.4266405,241.01453,12.0507265
Scomp,ScompA,1354.5938,3.3864845,87.78383,4.3891915
Scomp,ScompA,11755.031,29.3875775,612.0008,30.60004
Scomp,ScompA,756.9922,1.8924805,64.899925,3.24499625
Scomp,ScompA,3329.6094,8.3240235,119.0798,5.95399
Scomp,ScompA,1392.457,3.4811425,94.93682,4.746841
Scomp,ScompA,1441.2031,3.60300775,80.43009,4.0215045
Scomp,ScompA,4154.125,10.3853125,241.9194,12.09597
Scomp,ScompA,7376.8594,18.4421485,397.29587,19.8647935
Scomp,ScompA,2194.6562,5.4866405,111.32835,5.5664175
Scomp,ScompA,2145.0312,5.362578,100.43903,5.0219515
Scomp,ScompA,1616.0469,4.04011725,65.51336,3.275668
Scomp,ScompA,836.15625,2.090390625,62.369865,3.11849325
Scomp,ScompA,784.1797,1.96044925,41.773197,2.08865985
Scomp,ScompA,13464.492,33.66123,597.4881,29.874405
Scomp,ScompA,2444.25,6.110625,157.47063,7.8735315
Scomp,ScompA,2116.1719,5.29042975,66.09841,3.3049205
Scomp,ScompA,2363.4297,5.90857425,129.63025,6.4815125
Scomp,ScompA,1720.8789,4.30219725,73.545906,3.6772953
Scomp,ScompA,2510.8984,6.277246,134.23859,6.7119295
Scomp,ScompA,2750.5469,6.87636725,168.1071,8.405355
Scomp,ScompA,1034.125,2.5853125,61.587337,3.07936685
Scomp,ScompA,1526.0264,3.815066,125.53884,6.276942
Scomp,ScompA,592.125,1.4803125,49.40648,2.470324
Scomp,ScompA,7105.2734,17.7631835,389.45218,19.472609
Scomp,ScompA,2120.3516,5.300879,97.18539,4.8592695
Scomp,ScompA,5216.7227,13.04180675,268.10632,13.405316
Scomp,ScompA,1226.1953,3.06548825,89.358826,4.4679413
Scomp,ScompA,3521.6836,8.804209,202.77327,10.1386635
Scomp,ScompA,3108.5469,7.77136725,217.9954,10.89977
Scomp,ScompA,2040.6934,5.1017335,113.88591,5.6942955
Scomp,ScompA,12406.277,31.0156925,497.22632,24.861316
Scomp,ScompA,4566.5195,11.41629875,242.14252,12.107126
Scomp,ScompA,1697.9531,4.24488275,120.20815,6.0104075
Scomp,ScompA,2025.1172,5.062793,88.32327,4.4161635
Scomp,ScompA,1905.9238,4.7648095,93.74433,4.6872165
Scomp,ScompA,2006.7969,5.01699225,117.20068,5.860034
Scomp,ScompA,10614.6875,26.53671875,578.0311,28.901555
Scomp,ScompA,3268.3633,8.17090825,193.66208,9.683104
Scomp,ScompA,2028.2891,5.07072275,102.176315,5.10881575
Scomp,ScompA,342.83887,0.857097175,29.068884,1.4534442
Scomp,ScompA,11566.031,28.9150775,581.82214,29.091107
Scomp,ScompA,3360.9844,8.402461,189.76302,9.488151
Scomp,ScompA,5149.6104,12.874026,247.6227,12.381135
Scomp,ScompA,4020.7656,10.051914,222.85422,11.142711
Scomp,ScompA,1855.4531,4.63863275,152.29576,7.614788
Scomp,ScompA,1037.125,2.5928125,49.0408,2.45204
Scomp,ScompA,3126.7656,7.816914,170.53152,8.526576
Scomp,ScompA,4061.1562,10.1528905,221.55135,11.0775675
Scomp,ScompA,1623.2188,4.058047,57.48913,2.8744565
Scomp,ScompA,1858.3906,4.6459765,105.11898,5.255949
Scomp,ScompA,1644.8125,4.11203125,85.28775,4.2643875
Scomp,ScompA,2045.3652,5.113413,138.60014,6.930007
Scomp,ScompA,3754.5312,9.386328,228.31995,11.4159975
Scomp,ScompA,1360.5312,3.401328,81.02469,4.0512345
Scomp,ScompA,14249.641,35.6241025,708.8484,35.44242
Scomp,ScompB,3074.2383,7.68559575,145.7738,7.28869
Scomp,ScompB,1008.5703,2.52142575,52.63079,2.6315395
Scomp,ScompB,2301.0938,5.7527345,125.09996,6.254998
Scomp,ScompB,782.6875,1.95671875,73.78347,3.6891735
Scomp,ScompB,2605.129,6.5128225,117.51595,5.8757975
Scomp,ScompB,2645.6094,6.6140235,129.9308,6.49654
Scomp,ScompB,8575.246,21.438115,445.55807,22.2779035
Scomp,ScompB,2006.1436,5.015359,100.32974,5.016487
Scomp,ScompB,1392.2812,3.480703,133.61343,6.6806715
Scomp,ScompB,4278.9375,10.69734375,147.99649,7.3998245
Scomp,ScompB,727.46875,1.818671875,69.49559,3.4747795
Scomp,ScompB,6799.1094,16.9977735,325.60867,16.2804335
Scomp,ScompB,5692.8086,14.2320215,303.48798,15.174399
Scomp,ScompB,6874.309,17.1857725,257.31693,12.8658465
Scomp,ScompB,5287.09,13.217725,330.8202,16.54101
Scomp,ScompB,3057.1562,7.6428905,97.42704,4.871352
Scomp,ScompB,3484.0083,8.71002075,154.61565,7.7307825
Scomp,ScompB,1931.2031,4.82800775,70.71068,3.535534
Scomp,ScompB,2402.2812,6.005703,109.12378,5.456189
Scomp,ScompB,502.4297,1.25607425,48.147472,2.4073736
Scomp,ScompB,1157.2344,2.893086,83.169945,4.15849725
Scomp,ScompB,327.71875,0.819296875,34.68301,1.7341505
Scomp,ScompB,3091.0625,7.72765625,126.19672,6.309836
Scomp,ScompB,10316.328,25.79082,525.48737,26.2743685
Scomp,ScompB,4355.379,10.8884475,171.48274,8.574137
Scomp,ScompB,2558.0547,6.39513675,138.60014,6.930007
Scomp,ScompB,5220.6016,13.051504,257.80032,12.890016
Scomp,ScompB,1090.625,2.7265625,58.694122,2.9347061
Scomp,ScompB,1402.4688,3.506172,78.221565,3.91107825
Scomp,ScompB,2804,7.01,125.61465,6.2807325
Scomp,ScompB,3756.5898,9.3914745,95.424164,4.7712082
Scomp,ScompB,1776.4453,4.44111325,86.831,4.34155
Scomp,ScompB,6691.6406,16.7291015,347.57446,17.378723
Scomp,ScompB,6352.586,15.881465,272.41513,13.6207565
Scomp,ScompB,1306.1484,3.265371,55.9017,2.795085
Scomp,ScompB,2058.5938,5.1464845,89.55445,4.4777225
Scomp,ScompB,14542.031,36.3550775,586.08276,29.304138
Scomp,ScompB,7341.414,18.353535,364.96576,18.248288
Scomp,ScompB,1357.2422,3.3931055,73.435875,3.67179375
Scomp,ScompB,14640.109,36.6002725,560.89215,28.0446075
Scomp,ScompB,6162.6797,15.40669925,352.94476,17.647238
Scomp,ScompB,1547.4844,3.868711,76.887665,3.84438325
Scomp,ScompB,2613.2656,6.533164,111.32108,5.566054
Scomp,ScompB,4750.4766,11.8761915,227.864,11.3932
Scomp,ScompB,2039.4844,5.098711,104.307236,5.2153618
Scomp,ScompB,2931.0469,7.32761725,119.632774,5.9816387
Scomp,ScompB,2895.7969,7.23949225,134.40237,6.7201185
Scomp,ScompB,1302.6406,3.2566015,51.145187,2.55725935
Scomp,ScompB,3230.25,8.075625,82.95417,4.1477085
Scomp,ScompB,2010.5312,5.026328,112.75362,5.637681
Scomp,ScompB,5756.2744,14.390686,254.74811,12.7374055
Scomp,ScompB,2770.2822,6.9257055,144.83505,7.2417525
Scomp,ScompB,479.28516,1.1982129,45.635986,2.2817993
Scomp,ScompB,2186.6914,5.4667285,117.72001,5.8860005
Scomp,ScompB,5706.9414,14.2673535,209.01425,10.4507125
Scomp,ScompB,3667.2812,9.168203,225.99559,11.2997795
Scomp,ScompB,1279.2031,3.19800775,59.07622,2.953811
Scomp,ScompB,908.84375,2.272109375,85.23497,4.2617485
Scomp,ScompB,1915.844,4.78961,119.753914,5.9876957
Scomp,ScompB,6353.199,15.8829975,306.45486,15.322743
Scomp,ScompB,2396.6719,5.99167975,99.59825,4.9799125
Scomp,ScompB,2338.9062,5.8472655,114.258064,5.7129032
Scomp,ScompB,10245.656,25.61414,174.20103,8.7100515
Scomp,ScompB,1.5,0.00375,3.1622777,0.158113885
Scomp,ScompB,0.25,0.000625,1.4142135,0.070710675
Scomp,ScompB,1,0.0025,2.236068,0.1118034
Scomp,ScompB,779.0156,1.947539,80.36168,4.018084
Scomp,ScompB,1905.1445,4.76286125,107.82393,5.3911965
Scomp,ScompB,8812.836,22.03209,363.36896,18.168448
Scomp,ScompB,1480.2188,3.700547,67.48334,3.374167
Scomp,ScompB,231.25,0.578125,20.573023,1.02865115
Scomp,ScompB,4581.875,11.4546875,93.3622,4.66811
Scomp,ScompB,2598.4062,6.4960155,134.29297,6.7146485
Scomp,ScompB,6682.253,16.7056325,285.83853,14.2919265
Scomp,ScompB,7360.87,18.402175,381.37646,19.068823
Scomp,ScompB,2219.625,5.5490625,103.23759,5.1618795
Scomp,ScompB,3260.0156,8.150039,190.14206,9.507103
Scomp,ScompB,676.53906,1.69134765,41.773197,2.08865985
Scomp,ScompB,2059.1719,5.14792975,89.80845,4.4904225
Scomp,ScompB,1208.0312,3.020078,82.44213,4.1221065
Scomp,ScompB,4832.9688,12.082422,207.69449,10.3847245
Scomp,ScompB,1100.4668,2.751167,102.04854,5.102427
Scomp,ScompB,867.3125,2.16828125,78.745224,3.9372612
Scomp,ScompB,2939.25,7.348125,122.427246,6.1213623
Scomp,ScompB,4711.0938,11.7777345,136.47122,6.823561
Scomp,ScompB,5408.367,13.5209175,170.01558,8.500779
Scomp,ScompB,2122.9648,5.307412,73.061615,3.65308075
Scomp,ScompB,3888.2031,9.72050775,194.3753,9.718765
Scomp,ScompB,4372.4844,10.931211,283.13425,14.1567125
Scomp,ScompB,799.1875,1.99796875,38.07067,1.9035335
Scomp,ScompB,828.97656,2.0724414,37.935352,1.8967676
Scomp,ScompB,3142.5781,7.85644525,148.36778,7.418389
Scomp,ScompB,3654.8281,9.13707025,195.43797,9.7718985
Scomp,ScompB,13522.361,33.8059025,533.4135,26.670675
Scomp,ScompB,13992.947,34.9823675,537.1389,26.856945
Scomp,ScompB,2394.7031,5.98675775,93.32872,4.666436
Scomp,ScompB,9333.172,23.33293,408.70187,20.4350935
Scomp,ScompB,4900.4688,12.251172,137.33258,6.866629
Scomp,ScompB,3185.1016,7.962754,129.40959,6.4704795
Scomp,ScompB,1487.6445,3.71911125,66.80132,3.340066
Scomp,ScompB,2583.207,6.4580175,169.73386,8.486693
Scomp,ScompB,7441.086,18.602715,417.03357,20.8516785
Scomp,ScompB,3190.5,7.97625,99.37338,4.968669
Scomp,ScompB,1281.084,3.20271,92.25711,4.6128555
Scomp,ScompB,4940.9395,12.35234875,203.52338,10.176169
Scomp,ScompB,5771.1406,14.4278515,176.95811,8.8479055
Scomp,ScompB,2043.5,5.10875,68.1393,3.406965
Scomp,ScompB,6245.1094,15.6127735,502.53458,25.126729
Scomp,ScompB,686.1797,1.71544925,69.27052,3.463526
Scomp,ScompB,2130.711,5.3267775,85.15084,4.257542
Scomp,ScompB,3034.25,7.585625,151.61078,7.580539
Scomp,ScompB,1611.9531,4.02988275,125.791794,6.2895897
Scomp,ScompB,1316.457,3.2911425,58.164143,2.90820715
Scomp,ScompB,486.1621,1.21540525,49.584442,2.4792221
Scomp,ScompB,2178.211,5.4455275,84.56652,4.228326
Scomp,ScompB,3280.625,8.2015625,163.33788,8.166894
Scomp,ScompB,1012.90625,2.532265625,54.829926,2.7414963
Scomp,ScompB,7415.8438,18.5396095,211.02008,10.551004
Scomp,ScompB,278.71875,0.696796875,30.52091,1.5260455
Scomp,ScompB,5013.7656,12.534414,268.8536,13.44268
Scomp,ScompB,6576.1094,16.4402735,277.92572,13.896286
Scomp,ScompB,6269.035,15.6725875,272.8782,13.64391
Scomp,ScompB,4645.052,11.61263,113.16957,5.6584785
Scomp,ScompB,2036.8906,5.0922265,131.55228,6.577614
Scomp,ScompB,11076.5625,27.69140625,310.2338,15.51169
Scomp,ScompB,4918.8594,12.2971485,268.41943,13.4209715
Scomp,ScompB,3713.875,9.2846875,166.72133,8.3360665
Scomp,ScompB,3401.121,8.5028025,184.41763,9.2208815
Scomp,ScompB,2551.4375,6.37859375,151.50682,7.575341
Scomp,ScompB,3704.1406,9.2603515,184.16786,9.208393
Scomp,ScompB,1417.0625,3.54265625,79.02008,3.951004
Scomp,ScompB,1214.2891,3.03572275,74.66608,3.733304
Scomp,ScompB,10971.6875,27.42921875,580.6548,29.03274
Scomp,ScompB,1614.5469,4.03636725,86.12201,4.3061005
Scomp,ScompB,4365.701,10.9142525,192.7693,9.638465
Scomp,ScompB,9060.625,22.6515625,429.0714,21.45357
Scomp,ScompB,2310.4688,5.776172,97.648994,4.8824497
Scomp,ScompB,2638.4102,6.5960255,126.178444,6.3089222
Scomp,ScompB,2820.5078,7.0512695,113.71895,5.6859475
Scomp,ScompB,1960.625,4.9015625,54.04422,2.702211
Scomp,ScompB,3294.5156,8.236289,304.93704,15.246852
Scomp,ScompB,2988.0156,7.470039,183.12482,9.156241
Scomp,ScompB,13244.1875,33.11046875,364.36963,18.2184815
Scomp,ScompB,506.42578,1.26606445,49.514065,2.47570325
Scomp,ScompB,13544.882,33.862205,576.85785,28.8428925
Scomp,ScompB,8480.26,21.20065,387.8071,19.390355
Scomp,ScompB,1689.2695,4.22317375,59.94855,2.9974275
Scomp,ScompB,3891.3125,9.72828125,243.58109,12.1790545
Scomp,ScompB,6882.367,17.2059175,116.92131,5.8460655
Scomp,ScompB,13261.801,33.1545025,472.27386,23.613693
Scomp,ScompB,3464.375,8.6609375,179.36957,8.9684785
Scomp,ScompB,1786.0391,4.46509775,55.20475,2.7602375
Scomp,ScompB,1882.8516,4.707129,68.23366,3.411683
Scomp,ScompB,3037.1719,7.59292975,146.09839,7.3049195
Scomp,ScompB,1846.2812,4.615703,118.2435,5.912175
Scomp,ScompC,5754.039,14.3850975,266.17664,13.308832
Scomp,ScompC,4455.3105,11.13827625,308.87698,15.443849
Scomp,ScompC,1601.375,4.0034375,80.1561,4.007805
Scomp,ScompC,5002.125,12.5053125,271.74252,13.587126
Scomp,ScompC,724.5996,1.811499,45.343136,2.2671568
Scomp,ScompC,3315.2188,8.288047,182.13457,9.1067285
Scomp,ScompC,998.77734,2.49694335,44.407207,2.22036035
Scomp,ScompC,1696.9453,4.24236325,99.95999,4.9979995
Scomp,ScompC,1408.7422,3.5218555,54.037025,2.70185125
Scomp,ScompC,4431.8594,11.0796485,216.5179,10.825895
Scomp,ScompC,12355.4375,30.88859375,626.6371,31.331855
Scomp,ScompC,1806.4375,4.51609375,120.06665,6.0033325
Scomp,ScompC,5847.1094,14.6177735,348.08044,17.404022
Scomp,ScompC,4783.5195,11.95879875,260.46112,13.023056
Scomp,ScompC,5573.746,13.934365,289.4564,14.47282
Scomp,ScompC,2389.9531,5.97488275,74.73286,3.736643
Scomp,ScompC,1868.5898,4.6714745,93.53609,4.6768045
Scomp,ScompC,1864.9219,4.66230475,73.4983,3.674915
Scomp,ScompC,7478.633,18.6965825,417.1295,20.856475
Scomp,ScompC,2976.144,7.44036,140.24622,7.012311
Scomp,ScompC,5651.4375,14.12859375,250.28784,12.514392
Scomp,ScompC,4225.0664,10.562666,216.83635,10.8418175
Scomp,ScompC,3688.8281,9.22207025,116.50322,5.825161
Scomp,ScompC,2031.1406,5.0778515,100.49876,5.024938
Scomp,ScompC,6845.9336,17.114834,354.02258,17.701129
Scomp,ScompC,979.38477,2.448461925,68.76772,3.438386
Scomp,ScompC,1910.6016,4.776504,77.7946,3.88973
Scomp,ScompC,4642.539,11.6063475,238.1701,11.908505
Scomp,ScompC,2602.4062,6.5060155,164.87874,8.243937
Scomp,ScompC,8679.424,21.69856,490.1959,24.509795
Scomp,ScompC,1167.6875,2.91921875,44.14748,2.207374
Scomp,ScompC,4456.8003,11.14200075,241.14934,12.057467
Scomp,ScompC,1703.4688,4.258672,67.424034,3.3712017
Scomp,ScompC,2295.3906,5.7384765,140.35669,7.0178345
Scomp,ScompC,3513.2188,8.783047,124.036285,6.20181425
Scomp,ScompC,2185.2188,5.463047,119.62023,5.9810115
Scomp,ScompC,1156.3594,2.8908985,99.849884,4.9924942
Scomp,ScompC,1677.2627,4.19315675,151.82227,7.5911135
Scomp,ScompC,2204.5938,5.5114845,127.53431,6.3767155
Scomp,ScompC,11249.09,28.122725,483.1977,24.159885
Scomp,ScompC,7373.0537,18.43263425,398.26877,19.9134385
Scomp,ScompC,1290.0312,3.225078,68.88396,3.444198
Scomp,ScompC,2518.0723,6.29518075,135.5913,6.779565
Scomp,ScompC,8185.3477,20.46336925,434.4249,21.721245
Scomp,ScompC,8875.91,22.189775,454.2213,22.711065
Scomp,ScompC,1222.0859,3.05521475,72.11102,3.605551
Scomp,ScompC,9330.195,23.3254875,486.7864,24.33932
Scomp,ScompC,5776.297,14.4407425,331.48303,16.5741515
Scomp,ScompC,1849.3125,4.62328125,100.12991,5.0064955
Scomp,ScompC,1064.9258,2.6623145,55.226807,2.76134035
Scomp,ScompC,7331.047,18.3276175,297.8355,14.891775
Scomp,ScompC,1192.2656,2.980664,59.464275,2.97321375
Scomp,ScompC,4532.828,11.33207,245.41597,12.2707985
Scomp,ScompC,1620,4.05,61.46544,3.073272
Scomp,ScompC,9724.93,24.312325,519.5094,25.97547
Scomp,ScompC,2105.4668,5.263667,127.49713,6.3748565
Scomp,ScompC,4028.3438,10.0708595,216.76654,10.838327
Scomp,ScompC,2428.5,6.07125,125.61493,6.2807465
Scomp,ScompC,1903.1328,4.757832,89.86699,4.4933495
Scomp,ScompC,1285.25,3.213125,73.50012,3.675006
Scomp,ScompC,1483.25,3.708125,71.30919,3.5654595
Scomp,ScompC,1993.0957,4.98273925,83.00603,4.1503015
Scomp,ScompC,2864.3555,7.16088875,205.06097,10.2530485
Scomp,ScompC,769.3906,1.9234765,46.400433,2.32002165
Scomp,ScompC,358.1875,0.89546875,32.202484,1.6101242
Scomp,ScompC,2383.2139,5.95803475,92.19544,4.609772
Scomp,ScompC,2067.5156,5.168789,130.38405,6.5192025
Scomp,ScompC,2753.1875,6.88296875,155.72412,7.786206
Scomp,ScompC,2399.039,5.9975975,150.08331,7.5041655
Scomp,ScompC,1422.7812,3.556953,63.25346,3.162673
Scomp,ScompD,3507.5938,8.7689845,100.6479,5.032395
Scomp,ScompD,392.25,0.980625,61.846584,3.0923292
Scomp,ScompD,1695.6133,4.23903325,134.30046,6.715023
Scomp,ScompD,7976.328,19.94082,455.56393,22.7781965
Scomp,ScompD,1905.1016,4.762754,123.101585,6.15507925
Scomp,ScompD,7587.041,18.9676025,412.41968,20.620984
Scomp,ScompD,4009.7188,10.024297,218.61563,10.9307815
Scomp,ScompD,7120.953,17.8023825,356.96777,17.8483885
Scomp,ScompD,1058.2422,2.6456055,62.649822,3.1324911
Scomp,ScompD,1005.3164,2.513291,94.840645,4.74203225
Scomp,ScompD,10629.979,26.5749475,397.1813,19.859065
Scomp,ScompD,3409.1875,8.52296875,171.57594,8.578797
Scomp,ScompD,1736.8438,4.3421095,68.20611,3.4103055
Scomp,ScompD,7816.2344,19.540586,428.73303,21.4366515
Scomp,ScompD,9476.219,23.6905475,196.1632,9.80816
Scomp,ScompD,3867.4443,9.66861075,143.97427,7.1987135
Scomp,ScompD,5525.633,13.8140825,298.32867,14.9164335
Scomp,ScompD,979.21875,2.448046875,54.70251,2.7351255
Scomp,ScompD,3738.8125,9.34703125,111.17109,5.5585545
Scomp,ScompD,4113.4766,10.2836915,231.37299,11.5686495
Scomp,ScompD,2094.125,5.2353125,88.06688,4.403344
Scomp,ScompD,2475.6562,6.1891405,86.405334,4.3202667
Scomp,ScompD,3950.8809,9.87720225,201.02238,10.051119
Scomp,ScompD,4139.9385,10.34984625,241.01868,12.050934
Scomp,ScompD,5981.8906,14.9547265,240.3662,12.01831
Scomp,ScompD,407.26562,1.01816405,41.264294,2.0632147
Scomp,ScompD,1405.3281,3.51332025,67.788315,3.38941575
Scomp,ScompD,544.89453,1.362236325,43.825977,2.19129885
Scomp,ScompD,3350.1094,8.3752735,168.85793,8.4428965
Scomp,ScompD,3490.2188,8.725547,142.02112,7.101056
Scomp,ScompD,2566.4004,6.416001,118.66831,5.9334155
Scomp,ScompD,859.1094,2.1477735,80.35048,4.017524
Scomp,ScompD,2213.0254,5.5325635,112.62556,5.631278
Scomp,ScompD,1821.6719,4.55417975,74.308426,3.7154213
Scomp,ScompD,3468.4062,8.6710155,82.14612,4.107306
Scomp,ScompD,11113.094,27.782735,526.2404,26.31202
Scomp,ScompD,3132.375,7.8309375,137.78912,6.889456
Scomp,ScompD,4008.336,10.02084,201.42491,10.0712455
Scomp,ScompD,3848.496,9.62124,135.15176,6.757588
Scomp,ScompD,1455.7383,3.63934575,66.88796,3.344398
Scomp,ScompD,10509.234,26.273085,430.26154,21.513077
Scomp,ScompD,3908.0078,9.7700195,177.73013,8.8865065
Scomp,ScompD,1801.5,4.50375,93.62158,4.681079
Scomp,ScompD,3643.705,9.1092625,187.60065,9.3800325
Scomp,ScompD,1218.3125,3.04578125,113.702446,5.6851223
Scomp,ScompD,4187.2812,10.468203,190.1909,9.509545
Scomp,ScompD,5082.4844,12.706211,273.35873,13.6679365
Scomp,ScompD,1946.9219,4.86730475,100.68764,5.034382
Scomp,ScompD,4157.164,10.39291,157.28954,7.864477
Scomp,ScompD,1578.4629,3.94615725,92.96236,4.648118
Scomp,ScompD,2555.2344,6.388086,95.257545,4.76287725
Scomp,ScompD,1723.3281,4.30832025,96.74709,4.8373545
Scomp,ScompD,1850.9375,4.62734375,106.38513,5.3192565
Scomp,ScompD,1549,3.8725,113.80668,5.690334
Scomp,ScompD,2812.2969,7.03074225,159.8124,7.99062
Scomp,ScompD,7256.2812,18.140703,400.1512,20.00756
Scomp,ScompD,2369.6562,5.9241405,121.433105,6.07165525
Scomp,ScompD,6357,15.8925,297.05386,14.852693
Scomp,ScompD,2362.3438,5.9058595,137.42165,6.8710825
Scomp,ScompD,1859.9922,4.6499805,93.57111,4.6785555
Scomp,ScompD,2575.039,6.4375975,116.10771,5.8053855
Scomp,ScompD,6494.3594,16.2358985,290.24817,14.5124085
Scomp,ScompD,13531.445,33.8286125,502.9354,25.14677
Scomp,ScompD,2879.9062,7.1997655,126.76558,6.338279
Scomp,ScompD,2303.0273,5.75756825,88.29403,4.4147015
Scomp,ScompD,4825.0703,12.06267575,251.45758,12.572879
Scomp,ScompD,7851.1406,19.6278515,403.01212,20.150606
Scomp,ScompD,2488.1172,6.220293,134.99794,6.749897
Scomp,ScompD,9256.297,23.1407425,374.8326,18.74163
Scomp,ScompD,2638.9062,6.5972655,124.542915,6.22714575
Scomp,ScompD,2039.3711,5.09842775,60.343334,3.0171667
Scomp,ScompD,1753.8438,4.3846095,79.411255,3.97056275
Scomp,ScompD,3403.1387,8.50784675,159.78236,7.989118
Scomp,ScompD,2643.8047,6.60951175,252.60083,12.6300415
Scomp,ScompD,1139.0938,2.8477345,51.56286,2.578143
Scomp,ScompD,5262.5625,13.15640625,230.84993,11.5424965
Scomp,ScompD,814.25,2.035625,43.099518,2.1549759
Scomp,ScompD,7131.328,17.82832,347.9304,17.39652
Scomp,ScompD,6114.508,15.28627,343.92587,17.1962935
Scomp,ScompD,2338.875,5.8471875,90.13498,4.506749
Scomp,ScompD,1501.0625,3.75265625,80.024994,4.0012497
Scomp,ScompD,1901.3125,4.75328125,111.54372,5.577186
Scomp,ScompD,2430.9062,6.0772655,130,6.5
