Experiment,Strain,Replicate,Time,Area_px,Circularity,Length_px,Area_micron,Length_micron
20170606,EV,C,,271.31836,0.96628815,21.377558,4.823437511,2.850341067
20170606,EV,C,,422.46875,0.97480345,25.70992,7.510555556,3.427989333
20170606,EV,C,,184.83203,0.97260636,17.720045,3.285902756,2.362672667
20170606,EV,C,,289.04468,0.88104594,26,5.138572089,3.466666667
20170606,EV,C,,189.23438,0.9838092,17.029387,3.364166756,2.270584933
20170606,EV,C,,192.09375,0.9745477,18.027756,3.415,2.4037008
20170606,EV,C,,378.59375,0.94313985,26.683329,6.730555556,3.5577772
20170606,EV,C,,399.07812,0.97251236,25.059929,7.094722133,3.341323867
20170606,EV,C,,341.53125,0.98090476,23.021729,6.071666667,3.069563867
20170606,EV,C,,455.46875,0.97006446,27.313,8.097222222,3.641733333
20170606,EV,C,,368.1875,0.9809485,23.323807,6.545555556,3.109840933
20170606,EV,C,,167.28125,0.97395194,16.40122,2.973888889,2.186829333
20170606,EV,C,,204.71875,0.954785,19.416489,3.639444444,2.5888652
20170606,EV,C,,615.96875,0.9456,34.0147,10.95055556,4.535293333
20170606,EV,C,,302.3125,0.97212183,21.84033,5.374444444,2.912044
20170606,EV,C,,344.75,0.96158946,24.738634,6.128888889,3.298484533
20170606,EV,C,,287.125,0.9636292,21.095022,5.104444444,2.8126696
20170606,EV,C,,417.59375,0.97984385,24.839485,7.423888889,3.311931333
20170606,EV,C,,330.91406,0.97514987,23.086792,5.882916622,3.078238933
20170606,EV,C,,465.0625,0.93711215,28.42534,8.267777778,3.790045333
20170606,EV,C,,232.125,0.96577436,19.416489,4.126666667,2.5888652
20170606,EV,C,,336.30078,0.9656852,22.803509,5.978680533,3.040467867
20170606,EV,C,,338.06055,0.9142736,26.925823,6.009965333,3.590109733
20170606,EV,C,,325.46973,0.95796824,23.769728,5.786128533,3.169297067
20170606,EV,C,,286.9375,0.93127185,23.345236,5.101111111,3.112698133
20170606,EV,C,,148.72266,0.8294565,19.697716,2.6439584,2.626362133
20170606,EV,C,,167.55078,0.9818668,17.029387,2.978680533,2.270584933
20170606,EV,C,,215.375,0.93696564,19.235384,3.828888889,2.564717867
20170606,EV,C,,227.98438,0.93790555,20,4.053055644,2.666666667
20170606,EV,C,,234.17188,0.84708166,20.615528,4.163055644,2.748737067
20170606,EV,C,,560.4531,0.89178383,34.669872,9.963610667,4.6226496
20170606,EV,C,,352.75,0.87676877,27.018513,6.271111111,3.6024684
20170606,EV,C,,468.23438,0.9557187,29.206163,8.324166756,3.894155067
20170606,EV,C,,581.8125,0.9774942,29.832869,10.34333333,3.977715867
20170606,EV,C,,345.57715,0.9596131,24.207438,6.143593778,3.2276584
20170606,EV,C,,456.17285,0.9512822,26.907248,8.109739556,3.587633067
20170606,EV,C,,368.32812,0.9602419,23.769728,6.548055467,3.169297067
20170606,EV,C,,176.0625,0.9722045,16.763054,3.13,2.235073867
20170606,EV,C,,472.9297,0.9480779,28.86174,8.407639111,3.848232
20170606,EV,C,,313.23438,0.93631923,23.537205,5.5686112,3.138294
20170606,EV,C,,320.02734,0.79437906,24.186773,5.689374933,3.224903067
20170606,EV,C,,383.85156,0.9526587,25.612497,6.824027733,3.4149996
20170606,EV,C,,314.89062,0.9503849,23.853722,5.598055467,3.180496267
20170606,EV,C,,301.9773,0.98199743,21.954498,5.368485333,2.9272664
20170606,EV,C,,1028.5879,0.44923556,76.40026,18.28600711,10.18670133
20170606,EV,C,,289.8911,0.96757233,22.472204,5.153619556,2.996293867
20170606,EV,C,,308.08105,0.9726675,21.84033,5.476996444,2.912044
20170606,EV,C,,596.0488,0.90568393,33.24154,10.59642311,4.432205333
20170606,EV,C,,471.76074,0.9578887,28.635643,8.3868576,3.818085733
20170606,EV,C,,294.9922,0.98512286,21.400934,5.244305778,2.853457867
20170606,EV,C,,463.96777,0.9486453,28.442924,8.248315911,3.792389867
20170606,EV,C,,324.51367,0.9886479,21.540659,5.769131911,2.872087867
20170606,EV,C,,336.71094,0.9133909,26.41969,5.985972267,3.522625333
20170606,EV,C,,473.45703,0.9879645,26.57066,8.417013867,3.542754667
20170606,EV,C,,545.8203,0.9858435,28.635643,9.703472,3.818085733
20170606,EV,C,,227.86719,0.9874217,18.384777,4.050972267,2.4513036
20170606,EV,C,,328.30273,0.9556797,24.596748,5.836492978,3.2795664
20170606,EV,C,,457.03906,0.9221706,27.784887,8.125138844,3.7046516
20170606,EV,C,,381.97656,0.89684755,28.01785,6.7906944,3.735713333
20170606,EV,C,,283.9453,0.96735895,22.022715,5.047916444,2.936362
20170606,EV,C,,753.60547,0.9477221,34.0147,13.39743058,4.535293333
20170606,EV,C,,377.63184,0.9475084,26.832815,6.713454933,3.577708667
20170606,EV,C,,289.73047,0.98633796,20.808653,5.150763911,2.774487067
20170606,EV,C,,374.75,0.96755147,25.298222,6.662222222,3.373096267
20170606,EV,C,,260.8125,0.9805407,20,4.636666667,2.666666667
20170606,EV,C,,800.1875,0.5813565,58.30952,14.22555556,7.774602667
20170606,EV,C,,400.39062,0.97087204,25.495098,7.118055467,3.3993464
20170606,EV,C,,191.84375,0.96857786,18.027756,3.410555556,2.4037008
20170606,EV,C,,519.5469,0.9845142,27.89265,9.236389333,3.71902
20170606,EV,C,,219.45312,0.9895709,17.804493,3.9013888,2.3739324
20170606,EV,C,,624.46875,0.7431322,40.496914,11.10166667,5.399588533
20170606,EV,C,,203.26367,0.9815857,17.888544,3.613576356,2.3851392
20170606,EV,C,,351.625,0.9104085,26.305893,6.251111111,3.5074524
20170606,EV,C,,906.15625,0.86935335,40.24922,16.10944444,5.366562667
20170606,EV,C,,430.6875,0.9542512,26.476404,7.656666667,3.5301872
20170606,EV,C,,166.70312,0.9813021,16.552946,2.963611022,2.207059467
20170606,EV,C,,293.5703,0.97002673,22.803509,5.219027556,3.040467867
20170606,EV,C,,1465.6094,0.6165295,66.6033,26.05527822,8.88044
20170606,EV,C,,305.42188,0.97385883,23.086792,5.429722311,3.078238933
20170606,EV,C,,256.03125,0.93833846,20,4.551666667,2.666666667
20170606,EV,C,,296.0332,0.97030556,22.022715,5.262812444,2.936362
20170606,EV,C,,379.47656,0.9537763,25.23886,6.746249956,3.365181333
20170606,EV,C,,299.53125,0.90063536,24.04163,5.325,3.205550667
20170606,EV,C,,619.1094,0.51742667,48.259712,11.00638933,6.434628267
20170606,EV,C,,345.09375,0.9651143,24.04163,6.135,3.205550667
20170606,EV,C,,413.53125,0.98028815,24.738634,7.351666667,3.298484533
20170606,EV,C,,433.08594,0.97759324,27.018513,7.6993056,3.6024684
20170606,EV,C,,274.47217,0.9755373,21.189621,4.879505244,2.8252828
20170606,EV,C,,336.23438,0.909645,25.96151,5.977500089,3.461534667
20170606,EV,C,,381.84375,0.9614682,25.079872,6.788333333,3.343982933
20170606,EV,C,,452.76562,0.98332286,25.806976,8.049166578,3.440930133
20170606,EV,C,,343.625,0.97174263,23.600847,6.108888889,3.1467796
20170606,EV,C,,433.78125,0.950526,28.01785,7.711666667,3.735713333
20170606,EV,C,,256.49707,0.9894042,19.416489,4.559947911,2.5888652
20170606,EV,C,,556.3013,0.5365726,49.648766,9.889800889,6.619835467
20170606,EV,C,,331.1875,0.922623,25.942244,5.887777778,3.458965867
20170606,EV,C,,358.6875,0.9854108,23.537205,6.376666667,3.138294
20170606,EV,C,,366.59375,0.8716269,29.410883,6.517222222,3.921451067
20170606,EV,C,,174.98438,0.9768022,17.088007,3.110833422,2.278400933
20170606,EV,C,,237.35938,0.95194435,21.189621,4.219722311,2.8252828
20170606,EV,C,,257.90625,0.9800342,19.924858,4.585,2.656647733
20170606,EV,C,,281.29688,0.96822774,21.540659,5.000833422,2.872087867
20170606,EV,C,,296.16406,0.98155695,21.954498,5.265138844,2.9272664
20170606,EV,C,,175.75,0.98217493,16.40122,3.124444444,2.186829333
20170606,EV,C,,328.73438,0.97128224,23.086792,5.844166756,3.078238933
20170606,EV,C,,362.5625,0.98031837,24.186773,6.445555556,3.224903067
20170606,EV,C,,288.92188,0.9887864,20.248457,5.136388978,2.699794267
20170606,EV,C,,308.48438,0.97788376,21.954498,5.484166756,2.9272664
20170606,EV,C,,1.5,0.5235988,2.236068,0.026666667,0.2981424
20170606,EV,C,,317.1875,0.9734369,23.086792,5.638888889,3.078238933
20170606,EV,C,,200.37695,0.943526,19.235384,3.562256889,2.564717867
20170606,EV,C,,383.28125,0.9505412,26.24881,6.813888889,3.499841333
20170606,EV,C,,206.46875,0.973432,18.601076,3.670555556,2.480143467
20170606,EV,C,,293.71875,0.9637491,22.627417,5.221666667,3.016988933
20170606,EV,C,,509.26562,0.55497384,49.20366,9.053611022,6.560488
20170606,EV,C,,440.10938,0.9900029,25,7.824166756,3.333333333
20170606,EV,C,,265.96875,0.9803487,21.023796,4.728333333,2.8031728
20170606,EV,C,,303.4453,0.9730439,21.260292,5.394583111,2.8347056
20170606,EV,C,,435,0.942866,28.653097,7.733333333,3.820412933
20170606,EV,C,,206.58203,0.9910763,17.464249,3.672569422,2.328566533
20170606,EV,C,,440.8125,0.6249632,32.80244,7.836666667,4.373658667
20170606,EV,C,,376.90625,0.94997084,26.683329,6.700555556,3.5577772
20170606,EV,C,,340.70312,0.9272571,26.24881,6.056944356,3.499841333
20170606,EV,C,,253.17188,0.9640636,21.260292,4.500833422,2.8347056
20170606,EV,C,,299.07812,0.9713226,22.36068,5.316944356,2.981424
20170606,EV,C,,268.46875,0.9866822,20.248457,4.772777778,2.699794267
20170606,EV,C,,153.29688,0.93088496,17.464249,2.725277867,2.328566533
20170606,EV,C,,130.70312,0.97577,14.422205,2.323611022,1.922960667
20170606,EV,C,,114.390625,0.984626,13.601471,2.033611111,1.813529467
20170606,EV,C,,508.53906,0.6414127,43.13931,9.0406944,5.751908
20170606,EV,C,,504.47656,0.71466017,39.698868,8.968472178,5.2931824
20170606,EV,C,,532.15625,0.8494732,34.669872,9.460555556,4.6226496
20170606,EV,C,,320.3125,0.91077787,24.698177,5.694444444,3.293090267
20170606,EV,C,,324.14062,0.9457761,22.561028,5.762499911,3.008137067
20170606,EV,C,,176.54688,0.9526377,17.492855,3.1386112,2.332380667
20170606,EV,C,,362.97656,0.72183514,34.20526,6.452916622,4.560701333
20170606,EV,C,,508.6836,0.8638392,33.286633,9.043264,4.438217733
20170606,EV,C,,209.0039,0.9570526,18.35756,3.715624889,2.447674667
20170606,EV,C,,267.67578,0.9466404,21.095022,4.758680533,2.8126696
20170606,EV,C,,353.54736,0.9642997,23.086792,6.2852864,3.078238933
20170606,EV,C,,326.6914,0.9379519,24.166092,5.807847111,3.2221456
20170606,EV,C,,305.72217,0.951327,23.853722,5.4350608,3.180496267
20170606,EV,C,,309.45154,0.9884085,21.095022,5.501360711,2.8126696
20170606,EV,C,,307.20508,0.98021084,22.203604,5.461423644,2.960480533
20170606,EV,C,,312.49414,0.98659277,21.095022,5.555451378,2.8126696
20170606,EV,C,,378.77686,0.99442214,23.086792,6.733810844,3.078238933
20170606,EV,C,,468.89648,0.8847211,30.88689,8.335937422,4.118252
20170606,EV,C,,470.0879,0.9259529,28.84441,8.357118222,3.845921333
20170606,EV,C,,426.40625,0.96793926,26.925823,7.580555556,3.590109733
20170606,EV,C,,361.34766,0.990474,22.803509,6.4239584,3.040467867
20170606,EV,C,,373.22656,0.9637474,25.632011,6.635138844,3.417601467
20170606,EV,C,,219.98438,0.97791463,18.601076,3.910833422,2.480143467
20170606,EV,C,,497.56543,0.98789346,27.658634,8.845607644,3.687817867
20170606,EV,C,,267.76953,0.9804891,20.615528,4.7603472,2.748737067
20170606,EV,C,,285.5996,0.9921773,20.248457,5.077326222,2.699794267
20170606,EV,C,,453.97266,0.9580308,28.42534,8.070625067,3.790045333
20170606,EV,C,,396.01172,0.9756038,25.059929,7.040208356,3.341323867
20170606,EV,C,,501.8672,0.90754056,32.01562,8.922083556,4.268749333
20170606,EV,C,,394.28857,0.93226504,28.01785,7.009574578,3.735713333
20170606,EV,C,,282.41663,0.90260386,22.847319,5.020740089,3.0463092
20170606,EV,C,,276.2422,0.98263824,20.880613,4.910972444,2.784081733
20170606,EV,C,,372.14722,0.96259844,24.083189,6.615950578,3.211091867
20170606,EV,C,,211.38672,0.99162495,17.720045,3.757986133,2.362672667
20170606,EV,C,,851.1328,0.98907644,34.539833,15.13124978,4.605311067
20170606,EV,C,,293.8711,0.9866529,20.880613,5.224375111,2.784081733
20170606,EV,C,,507.58203,0.978084,27.018513,9.023680533,3.6024684
20170606,EV,C,,467.30872,0.98575187,26.627054,8.307710578,3.550273867
20170606,EV,C,,296.27344,0.88327205,24.04163,5.267083378,3.205550667
20170606,EV,C,,487.52344,0.86517024,33.01515,8.667083378,4.40202
20170606,EV,C,,233.98438,0.97678745,19.416489,4.159722311,2.5888652
20170606,EV,C,,440.08203,0.9295323,30.083218,7.823680533,4.011095733
20170606,EV,C,,303.28125,0.8124448,28.301943,5.391666667,3.7735924
20170606,EV,C,,568.8828,0.9538256,32.01562,10.113472,4.268749333
20170606,EV,C,,295.84375,0.9580354,23.853722,5.259444444,3.180496267
20170606,EV,C,,585.5,0.9031201,35,10.40888889,4.666666667
20170606,EV,C,,462.9043,0.9693362,27.313,8.229409778,3.641733333
20170606,EV,C,,596.0156,0.9042473,35.22783,10.59583289,4.697044
20170606,EV,C,,330.3086,0.91412604,26.305893,5.872152889,3.5074524
20170606,EV,C,,268.26172,0.9337053,23.259407,4.769097244,3.101254267
20170606,EV,C,,300.96094,0.9859966,21.095022,5.350416711,2.8126696
20170606,EV,C,,290.85938,0.97937685,20.808653,5.170833422,2.774487067
20170606,EV,C,,888.96875,0.9054428,43.27817,15.80388889,5.770422667
20170606,EV,C,,514.4219,0.90605944,31.38471,9.145278222,4.184628
20170606,EV,C,,249.1875,0.9775944,20.615528,4.43,2.748737067
20170606,EV,C,,267.39844,0.9607723,22.022715,4.753750044,2.936362
20170606,EV,C,,246.98828,0.9675031,20.615528,4.390902756,2.748737067
20170606,EV,C,,170.18164,0.9754537,17,3.025451378,2.266666667
20170606,EV,C,,547.5625,0.96989065,29.732138,9.734444444,3.964285067
20170606,EV,C,,397.10938,0.9560976,24.5153,7.059722311,3.268706667
20170606,EV,C,,337.26562,0.969838,23.853722,5.995833244,3.180496267
20170606,EV,C,,596.40625,0.87482864,36.67424,10.60277778,4.889898667
20170606,EV,C,,405.6875,0.9092076,27.89265,7.212222222,3.71902
20170606,EV,C,,299.47656,0.98515564,21.931713,5.324027733,2.9242284
20170606,EV,C,,430.71875,0.96607894,27.166155,7.657222222,3.622154
20170606,EV,C,,380.09375,0.97222084,24.596748,6.757222222,3.2795664
20170606,EV,C,,391.84375,0.9298724,28.231188,6.966111111,3.7641584
20170606,EV,C,,340.6875,0.97856706,22.847319,6.056666667,3.0463092
20170606,EV,C,,247.01562,0.97009236,20,4.3913888,2.666666667
20170606,EV,C,,313.09375,0.88534,25.806976,5.566111111,3.440930133
20170606,EV,C,,362.96875,0.9867406,23.086792,6.452777778,3.078238933
20170606,EV,C,,605.5625,0.9129954,35.468296,10.76555556,4.729106133
20170606,EV,C,,263.60938,0.97694224,21.095022,4.686388978,2.8126696
20170606,EV,C,,222.49219,0.9761917,19.235384,3.955416711,2.564717867
20170606,EV,C,,236.67188,0.9596925,20.59126,4.207500089,2.745501333
20170606,EV,C,,291.65625,0.94648004,23.853722,5.185,3.180496267
20170606,EV,C,,272.5703,0.96619797,21.260292,4.845694222,2.8347056
20170606,EV,C,,367.0625,0.9782676,23.537205,6.525555556,3.138294
20170606,EV,C,,351.35938,0.9564226,24.698177,6.246388978,3.293090267
20170606,EV,C,,644.4375,0.81264156,40.311287,11.45666667,5.374838267
20170606,EV,C,,329.59375,0.9792379,22.472204,5.859444444,2.996293867
20170606,EV,C,,468.21875,0.97859985,26.400757,8.323888889,3.520100933
20170606,EV,C,,201.80469,0.975174,18.439089,3.587638933,2.4585452
20170606,EV,C,,513.1875,0.9543359,28.442924,9.123333333,3.792389867
20170606,EV,C,,274.32812,0.96756935,21.931713,4.876944356,2.9242284
20170606,EV,C,,466.34375,0.9507717,28.84441,8.290555556,3.845921333
20170606,EV,C,,228.39062,0.9658105,20.615528,4.060277689,2.748737067
20170606,EV,C,,396.53125,0.92725277,27.45906,7.049444444,3.661208
20170606,EV,C,,220.5625,0.9796999,18.439089,3.921111111,2.4585452
20170606,EV,C,,306.4922,0.9292807,24.41311,5.448750222,3.255081333
20170606,EV,C,,346.90625,0.96558625,23.769728,6.167222222,3.169297067
20170606,EV,C,,286.3125,0.94036657,23.600847,5.09,3.1467796
20170606,EV,C,,445.90625,0.97366893,26.832815,7.927222222,3.577708667
20170606,EV,C,,359.20312,0.9645252,23.194826,6.385833244,3.092643467
20170606,EV,C,,198.8789,0.96848184,18.027756,3.535624889,2.4037008
20170606,EV,C,,254.67188,0.85064113,24.698177,4.527500089,3.293090267
20170606,EV,C,,446.71875,0.9410129,28.301943,7.941666667,3.7735924
20170606,EV,C,,385.90625,0.8875803,26.41969,6.860555556,3.522625333
20170606,EV,C,,246.80469,0.9111629,21.587032,4.387638933,2.878270933
20170606,EV,C,,429.83472,0.486297,46.872166,7.641506133,6.249622133
20170606,EV,C,,162.07031,0.9312174,17.492855,2.881249956,2.332380667
20170606,EV,C,,249.22754,0.9391714,21.84033,4.430711822,2.912044
20170606,EV,C,,282.45508,0.86604786,25.632011,5.021423644,3.417601467
20170606,EV,C,,230.19727,0.9669775,19.723083,4.092395911,2.6297444
20170606,EV,C,,221.91016,0.9503487,19.849434,3.945069511,2.6465912
20170606,EV,C,,325.34375,0.9160974,24.596748,5.783888889,3.2795664
20170606,EV,C,,378.21875,0.93253934,25.96151,6.723888889,3.461534667
20170606,EV,C,,304.23438,0.96553975,21.377558,5.4086112,2.850341067
20170606,EV,C,,250.92188,0.9115163,20.808653,4.460833422,2.774487067
20170606,EV,C,,344.45312,0.932873,24.41311,6.123611022,3.255081333
20170606,EV,C,,263.4004,0.9628701,20.615528,4.682673778,2.748737067
20170606,EV,C,,593.71484,0.5823834,50.32892,10.55493049,6.710522667
20170606,EV,C,,288.57812,0.96290284,21.633308,5.130277689,2.884441067
20170606,EV,C,,310.28125,0.9750602,21.954498,5.516111111,2.9272664
20170606,EV,C,,333.48438,0.9222918,25.806976,5.9286112,3.440930133
20170606,EV,C,,304.75,0.9666688,21.540659,5.417777778,2.872087867
20170606,EV,C,,304.98438,0.91126955,24.083189,5.421944533,3.211091867
20170606,EV,C,,234.42188,0.94734246,19.235384,4.167500089,2.564717867
20170606,EV,C,,549.3052,0.9648671,30.016663,9.765425778,4.002221733
20170606,EV,C,,275.20325,0.96402586,21.84033,4.892502222,2.912044
20170606,EV,C,,738.4844,0.96994466,35,13.12861156,4.666666667
20170606,EV,C,,486.8208,0.96637857,28.231188,8.654592,3.7641584
20170606,EV,C,,652.08984,0.74963784,44.20407,11.59270827,5.893876
20170606,EV,C,,325.34766,0.97323805,22.472204,5.7839584,2.996293867
20170606,EV,C,,438.22656,0.9467006,28.442924,7.7906944,3.792389867
20170606,EV,C,,375.54102,0.94598293,26.076809,6.6762848,3.476907867
20170606,EV,C,,500.2959,0.74782133,38.626415,8.894149333,5.150188667
20170606,EV,C,,620.29297,0.9775746,30.805843,11.02743058,4.107445733
20170606,EV,C,,306.6797,0.9790921,21.023796,5.452083556,2.8031728
20170606,EV,C,,293.8672,0.9669268,22.803509,5.224305778,3.040467867
20170606,EV,C,,536.85547,0.84086454,34.98571,9.544097244,4.664761333
20170606,EV,C,,406.625,0.9911855,24.351591,7.228888889,3.2468788
20170606,EV,C,,182.16016,0.982687,17.464249,3.238402844,2.328566533
20170606,EV,C,,342.14062,0.874403,27.89265,6.082499911,3.71902
20170606,EV,C,,340.5,0.98631823,22.847319,6.053333333,3.0463092
20170606,EV,C,,253.05469,0.98452,20,4.498750044,2.666666667
20170606,EV,C,,488.51562,0.83979803,34.43835,8.684722133,4.59178
20170606,EV,C,,864.2344,0.8328368,39.40812,15.36416711,5.254416
20170606,EV,C,,233.57227,0.9932967,18.867962,4.152395911,2.515728267
20170606,EV,C,,820.21875,0.64090675,51.47815,14.58166667,6.863753333
20170606,EV,C,,279.67188,0.9719604,21.954498,4.971944533,2.9272664
20170606,EV,C,,460.89062,0.9723175,27.202942,8.193611022,3.627058933
20170606,EV,C,,246.42969,0.98196876,19.849434,4.380972267,2.6465912
20170606,EV,C,,358,0.9574562,25.632011,6.364444444,3.417601467
20170606,EV,C,,325.79688,0.96020293,23.769728,5.791944533,3.169297067
20170606,EV,C,,500.26562,0.7097376,40.4475,8.893611022,5.393
20170606,EV,C,,264.8418,0.9910649,19.646883,4.708298667,2.6195844
20170606,EV,C,,202.42969,0.98652875,17.20465,3.598750044,2.293953333
20170606,EV,C,,527.5,0.94042814,31.622776,9.377777778,4.216370133
20170606,EV,C,,268.0078,0.98199934,20.615528,4.764583111,2.748737067
20170606,EV,C,,214.14844,0.965937,19.416489,3.807083378,2.5888652
20170606,EV,C,,310.45312,0.9816419,21.633308,5.519166578,2.884441067
20170606,EV,C,,1144.3086,0.46381196,54.230988,20.343264,7.2307984
20170606,EV,C,,445.92188,0.93667024,29.12044,7.927500089,3.882725333
20170606,EV,C,,333.26562,0.9840525,23.345236,5.924722133,3.112698133
20170606,EV,C,,335.60938,0.9749602,23.537205,5.966388978,3.138294
20170606,EV,C,,311.46094,0.9455571,24.698177,5.537083378,3.293090267
20170606,EV,C,,350.42188,0.9670725,25,6.229722311,3.333333333
20170606,EV,C,,352.54688,0.9830768,22.561028,6.267500089,3.008137067
20170606,EV,C,,278.59375,0.96717757,22.203604,4.952777778,2.960480533
20170606,EV,C,,243.82812,0.96418715,20.808653,4.334722133,2.774487067
20170606,EV,C,,310.6953,0.91842324,25,5.523472,3.333333333
20170606,EV,C,,387.15625,0.96172595,25.495098,6.882777778,3.3993464
20170606,EV,C,,426.17188,0.98908234,25.632011,7.576388978,3.417601467
20170606,EV,C,,290.8457,0.9289451,24.186773,5.170590222,3.224903067
20170606,EV,C,,425.8125,0.98563886,25.23886,7.57,3.365181333
20170606,EV,C,,390.07812,0.9736957,24.839485,6.934722133,3.311931333
20170606,EV,C,,303.09375,0.9800767,21.633308,5.388333333,2.884441067
20170606,EV,C,,428.09766,0.8098944,33.970577,7.610625067,4.529410267
20170606,EV,C,,272.875,0.98255885,20.615528,4.851111111,2.748737067
20170606,EV,C,,185.87451,0.9818189,16.492422,3.304435733,2.1989896
20170606,EV,C,,1058.3594,0.6417272,55.470715,18.81527822,7.396095333
20170606,EV,C,,427.89062,0.64433825,41.231056,7.606944356,5.497474133
20170606,EV,C,,250.42188,0.9769453,20.248457,4.451944533,2.699794267
20170606,EV,C,,251.17188,0.9624576,21.189621,4.465277867,2.8252828
20170606,EV,C,,536.4844,0.8492961,33.37664,9.537500444,4.450218667
20170606,EV,C,,211.43262,0.9828385,18.681541,3.758802133,2.490872133
20170606,EV,C,,471.5,0.91105306,28.301943,8.382222222,3.7735924
20170606,EV,C,,0.5,0.6981317,1.4142135,0.008888889,0.1885618
20170606,EV,C,,401.03125,0.9694756,23.769728,7.129444444,3.169297067
20170606,EV,C,,262.17578,0.91579306,22.472204,4.660902756,2.996293867
20170606,EV,C,,354.375,0.975043,23.537205,6.3,3.138294
20170606,EV,C,,512.34375,0.6884376,41.4367,9.108333333,5.524893333
20170606,EV,C,,180.0625,0.98147136,17.029387,3.201111111,2.270584933
20170606,EV,C,,338,0.98205066,22.847319,6.008888889,3.0463092
20170606,EV,C,,283.5625,0.9703927,21.954498,5.041111111,2.9272664
20170606,EV,C,,507.28125,0.9391167,27.658634,9.018333333,3.687817867
20170606,EV,C,,337.98438,0.9585814,25.059929,6.0086112,3.341323867
20170606,EV,C,,241.875,0.9605124,20.248457,4.3,2.699794267
20170606,EV,C,,146.01562,0.9725888,16.124516,2.595833244,2.149935467
20170606,EV,C,,106.05859,0.98415333,12.806249,1.885486044,1.707499867
20170606,EV,C,,570.79297,0.9329476,31.144823,10.14743058,4.152643067
20170606,EV,C,,603.1738,0.4895383,56.61272,10.72308978,7.548362667
20170606,EV,C,,784.69336,0.91636616,39.56008,13.95010418,5.274677333
20170606,EV,C,,143.1836,0.8355563,18.681541,2.545486222,2.490872133
20170606,EV,C,,163.27148,0.9424528,16.40122,2.902604089,2.186829333
20170606,EV,C,,172.39062,0.9509482,16.763054,3.064722133,2.235073867
20170606,EV,C,,703.5156,0.92501,35.846897,12.506944,4.779586267
20170606,EV,C,,424.32812,0.922651,28.460499,7.543611022,3.7947332
20170606,EV,C,,173.54688,0.93385875,18.027756,3.085277867,2.4037008
20170606,EV,C,,320.75,0.9426065,23.769728,5.702222222,3.169297067
20170606,EV,C,,399.90625,0.9471827,25.298222,7.109444444,3.373096267
20170606,EV,C,,502.40625,0.9342341,28.84441,8.931666667,3.845921333
20170606,EV,C,,567,0.9657926,30.675724,10.08,4.090096533
20170606,EV,C,,239.8125,0.95371526,20.808653,4.263333333,2.774487067
20170606,EV,C,,224.84375,0.93702626,20.248457,3.997222222,2.699794267
20170606,EV,C,,318.20312,0.9708765,23.021729,5.656944356,3.069563867
20170606,EV,C,,257.51562,0.92665005,20.615528,4.578055467,2.748737067
20170606,EV,C,,280.2621,0.9482693,22.803509,4.982437333,3.040467867
20170606,EV,C,,291.56177,0.98954535,21.260292,5.183320356,2.8347056
20170606,EV,C,,438.01855,0.9764933,25.079872,7.786996444,3.343982933
20170606,EV,C,,375.31348,0.97791815,23.600847,6.672239644,3.1467796
20170606,EV,C,,442.28857,0.9784412,26.24881,7.862907911,3.499841333
20170606,EV,C,,217.3789,0.9555988,20,3.864513778,2.666666667
20170606,EV,C,,303.5293,0.9897374,21.84033,5.396076444,2.912044
20170606,EV,C,,645.10156,0.8719131,38.327538,11.46847218,5.1103384
20170606,EV,C,,415.78125,0.9811262,25.495098,7.391666667,3.3993464
20170606,EV,C,,448.3672,0.96483916,26.305893,7.970972444,3.5074524
20170606,EV,C,,275.01172,0.989079,20.59126,4.889097244,2.745501333
20170606,EV,C,,365.13672,0.9907865,23.323807,6.491319467,3.109840933
20170606,EV,C,,305.58203,0.96064705,23.409399,5.432569422,3.1212532
20170606,EV,C,,388.9922,0.97955275,23.600847,6.915416889,3.1467796
20170606,EV,C,,260.7461,0.9728857,20.808653,4.635486222,2.774487067
20170606,EV,C,,173.45508,0.97913206,16.155495,3.083645867,2.154066
20170606,EV,C,,298.96875,0.9798873,21.400934,5.315,2.853457867
20170606,EV,C,,427.2539,0.96240866,27.018513,7.595624889,3.6024684
20170606,EV,C,,187.40527,0.99108964,16.763054,3.331649244,2.235073867
20170606,EV,C,,260.3125,0.9740271,20.808653,4.627777778,2.774487067
20170606,EV,C,,460.21094,0.94577324,28.635643,8.181527822,3.818085733
20170606,EV,C,,270.58594,0.9931734,19.723083,4.810416711,2.6297444
20170606,EV,C,,310.875,0.9610475,23.43075,5.526666667,3.1241
20170606,EV,C,,253.51562,0.99202037,19.313208,4.506944356,2.5750944
20170606,EV,C,,311.3672,0.9811893,22.36068,5.535416889,2.981424
20170606,EV,C,,428.18018,0.9844005,25.23886,7.612092089,3.365181333
20170606,EV,C,,337.33984,0.9838911,22.847319,5.997152711,3.0463092
20170606,EV,C,,308.3125,0.9452009,24.207438,5.481111111,3.2276584
20170606,EV,C,,359.5625,0.9663949,25,6.392222222,3.333333333
20170606,EV,C,,431.45312,0.98809385,25.806976,7.670277689,3.440930133
20170606,EV,C,,358.875,0.94915897,25.632011,6.38,3.417601467
20170606,EV,C,,228.375,0.98240304,18.973665,4.06,2.529822
20170606,EV,C,,261.7422,0.9826161,20.518284,4.653194667,2.7357712
20170606,EV,C,,394.78906,0.95516163,26.476404,7.018472178,3.5301872
